"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","13.74","13.50","13.81","13.34","77.16K","2.38%"
"2022년 05월 26일","13.42","13.71","13.73","13.41","52.97K","-2.12%"
"2022년 05월 25일","13.71","13.91","13.98","13.59","95.03K","-3.18%"
"2022년 05월 24일","14.16","13.77","14.16","13.42","152.68K","3.21%"
"2022년 05월 23일","13.72","13.43","13.99","13.00","183.23K","2.16%"
"2022년 05월 20일","13.43","12.95","13.78","12.95","259.53K","3.79%"
"2022년 05월 19일","12.94","11.98","13.00","11.82","212.89K","7.65%"
"2022년 05월 18일","12.02","11.75","12.38","11.55","277.04K","2.91%"
"2022년 05월 17일","11.68","11.29","11.83","11.28","58.58K","3.36%"
"2022년 05월 16일","11.30","11.25","11.71","11.25","43.19K","-1.14%"
"2022년 05월 13일","11.43","10.80","11.50","10.80","51.86K","5.93%"
"2022년 05월 12일","10.79","10.67","10.91","10.63","30.28K","0.56%"
"2022년 05월 11일","10.73","10.48","10.85","10.48","20.38K","1.61%"
"2022년 05월 10일","10.56","10.58","10.81","10.42","56.40K","-2.58%"
"2022년 05월 09일","10.84","10.56","10.92","10.56","48.61K","1.31%"
"2022년 05월 06일","10.70","10.88","10.94","10.59","30.86K","-1.83%"
"2022년 05월 05일","10.90","10.80","10.99","10.80","39.16K","-0.37%"
"2022년 05월 04일","10.94","10.60","11.13","10.60","47.64K","2.92%"
"2022년 05월 03일","10.63","10.61","10.75","10.61","15.23K","0.00%"
"2022년 05월 02일","10.63","10.90","11.00","10.61","45.55K","-2.30%"
"2022년 04월 29일","10.88","10.89","10.96","10.80","35.67K","0.37%"
