"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.4843","0.4660","0.4934","0.4537","583.57K","5.90%"
"2022년 05월 26일","0.4573","0.4618","0.4700","0.4411","549.09K","1.08%"
"2022년 05월 25일","0.4524","0.4385","0.4700","0.4350","889.87K","4.55%"
"2022년 05월 24일","0.4327","0.4740","0.4800","0.4300","796.44K","-10.69%"
"2022년 05월 23일","0.4845","0.5000","0.5150","0.4710","1.12M","-5.02%"
"2022년 05월 20일","0.5101","0.5301","0.5400","0.4947","704.32K","-0.35%"
"2022년 05월 19일","0.5119","0.4800","0.5500","0.4727","1.17M","8.71%"
"2022년 05월 18일","0.4709","0.5000","0.5100","0.4701","967.27K","-2.91%"
"2022년 05월 17일","0.4850","0.4300","0.5379","0.4300","1.82M","8.72%"
"2022년 05월 16일","0.4461","0.4683","0.4840","0.4407","1.51M","-5.11%"
"2022년 05월 13일","0.4701","0.4501","0.4900","0.4500","1.21M","6.82%"
"2022년 05월 12일","0.4401","0.4023","0.4540","0.4000","1.46M","10.03%"
"2022년 05월 11일","0.4000","0.5000","0.5167","0.3800","2.25M","-20.22%"
"2022년 05월 10일","0.5014","0.5300","0.5400","0.4900","739.98K","0.28%"
"2022년 05월 09일","0.5000","0.5500","0.5568","0.4919","1.99M","-11.50%"
"2022년 05월 06일","0.5650","0.5845","0.5899","0.5590","593.76K","-4.50%"
"2022년 05월 05일","0.5916","0.6266","0.6400","0.5810","655.38K","-8.26%"
"2022년 05월 04일","0.6449","0.6430","0.6640","0.6043","777.45K","0.19%"
"2022년 05월 03일","0.6437","0.5900","0.6800","0.5826","1.55M","8.62%"
"2022년 05월 02일","0.5926","0.5560","0.5943","0.5400","1.14M","3.75%"
"2022년 04월 29일","0.5712","0.6100","0.6300","0.5520","1.77M","-0.73%"
