"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","27.55","27.21","27.62","27.21","21.65K","1.92%"
"2022년 05월 26일","27.03","27.23","27.63","26.91","48.83K","0.56%"
"2022년 05월 25일","26.88","26.60","27.51","26.60","51.09K","1.20%"
"2022년 05월 24일","26.56","25.91","26.76","25.90","58.33K","1.30%"
"2022년 05월 23일","26.22","25.84","26.70","25.59","63.96K","2.99%"
"2022년 05월 20일","25.46","25.31","25.47","25.04","41.01K","1.76%"
"2022년 05월 19일","25.02","25.01","25.37","24.81","45.29K","-0.40%"
"2022년 05월 18일","25.12","25.89","26.03","25.01","36.45K","-3.72%"
"2022년 05월 17일","26.09","25.63","26.16","25.63","18.25K","1.91%"
"2022년 05월 16일","25.60","25.62","25.85","25.31","26.31K","-0.27%"
"2022년 05월 13일","25.67","26.10","26.10","25.54","23.16K","-0.85%"
"2022년 05월 12일","25.89","25.70","26.08","25.55","23.57K","0.58%"
"2022년 05월 11일","25.74","26.45","26.50","25.63","22.30K","-2.50%"
"2022년 05월 10일","26.40","26.14","26.54","25.75","23.49K","2.05%"
"2022년 05월 09일","25.87","25.33","25.94","25.33","37.94K","0.94%"
"2022년 05월 06일","25.63","26.14","26.43","25.56","23.22K","-1.20%"
"2022년 05월 05일","25.94","26.26","26.40","25.75","20.81K","-2.44%"
"2022년 05월 04일","26.59","26.36","26.66","25.71","25.49K","1.96%"
"2022년 05월 03일","26.08","26.20","26.38","25.68","24.40K","-0.42%"
"2022년 05월 02일","26.19","26.00","26.38","25.60","39.10K","1.39%"
"2022년 04월 29일","25.83","26.96","26.96","25.64","39.46K","-3.62%"
