"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","3.270","3.280","3.280","3.130","3.37K","0.31%"
"2022년 05월 26일","3.260","3.260","3.275","3.230","6.64K","-4.12%"
"2022년 05월 25일","3.400","3.360","3.400","3.360","1.17K","0.29%"
"2022년 05월 24일","3.390","3.380","3.400","3.380","23.50K","3.99%"
"2022년 05월 23일","3.260","3.360","3.360","3.250","1.12K","-2.98%"
"2022년 05월 20일","3.360","3.260","3.425","3.260","4.35K","2.44%"
"2022년 05월 19일","3.280","3.400","3.440","3.280","1.21K","-4.09%"
"2022년 05월 18일","3.420","3.276","3.420","3.276","0.97K","1.18%"
"2022년 05월 16일","3.380","3.250","3.380","3.060","4.10K","0.90%"
"2022년 05월 13일","3.350","3.340","3.405","3.250","4.87K","-1.18%"
"2022년 05월 12일","3.390","3.420","3.420","3.348","4.15K","-0.59%"
"2022년 05월 11일","3.410","3.520","3.520","3.410","0.91K","-1.16%"
"2022년 05월 10일","3.450","3.420","3.460","3.420","1.57K","-1.43%"
"2022년 05월 09일","3.500","3.422","3.530","3.410","3.73K","2.34%"
"2022년 05월 06일","3.420","3.507","3.507","3.420","1.51K","-3.66%"
"2022년 05월 05일","3.550","3.510","3.586","3.510","1.53K","-0.28%"
"2022년 05월 04일","3.560","3.516","3.580","3.500","3.10K","0.56%"
"2022년 05월 03일","3.540","3.410","3.550","3.410","5.15K","2.31%"
"2022년 05월 02일","3.460","3.515","3.520","3.460","1.71K","-2.26%"
