"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","61.38","59.58","61.55","59.51","211.49K","2.99%"
"2022년 05월 26일","59.60","59.66","60.47","59.35","196.74K","0.57%"
"2022년 05월 25일","59.26","59.00","59.47","58.40","145.35K","0.53%"
"2022년 05월 24일","58.95","57.05","59.06","56.67","189.92K","2.97%"
"2022년 05월 23일","57.25","57.70","58.28","56.73","196.40K","-0.59%"
"2022년 05월 20일","57.59","56.12","57.62","55.75","375.36K","3.47%"
"2022년 05월 19일","55.66","55.37","56.05","55.16","376.15K","-0.29%"
"2022년 05월 18일","55.82","57.08","58.00","55.55","371.67K","-3.48%"
"2022년 05월 17일","57.83","58.82","58.95","57.47","423.71K","-0.87%"
"2022년 05월 16일","58.34","59.33","59.77","58.05","419.31K","-1.40%"
"2022년 05월 13일","59.17","59.15","59.58","58.00","254.26K","1.20%"
"2022년 05월 12일","58.47","56.78","58.69","56.62","347.61K","1.48%"
"2022년 05월 11일","57.62","57.39","59.69","57.38","367.41K","0.33%"
"2022년 05월 10일","57.43","58.88","60.20","56.67","349.24K","-1.93%"
"2022년 05월 09일","58.56","60.00","60.47","58.41","276.04K","-2.51%"
"2022년 05월 06일","60.07","61.87","62.39","59.58","381.67K","-2.45%"
"2022년 05월 05일","61.58","63.17","64.11","59.52","363.84K","-3.31%"
"2022년 05월 04일","63.69","60.91","64.09","60.56","296.11K","4.74%"
"2022년 05월 03일","60.81","59.91","61.16","59.05","334.84K","1.22%"
"2022년 05월 02일","60.08","58.59","61.45","58.31","653.36K","2.70%"
"2022년 04월 29일","58.50","61.43","61.43","56.53","1.04M","-4.96%"
