"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","85.22","81.74","85.22","81.40","32.05K","4.05%"
"2022년 05월 26일","81.90","81.91","83.01","81.77","29.05K","-0.76%"
"2022년 05월 25일","82.53","82.63","83.64","82.35","30.44K","-0.59%"
"2022년 05월 24일","83.02","83.04","83.17","80.77","35.93K","0.52%"
"2022년 05월 23일","82.59","81.78","82.96","80.69","19.67K","1.45%"
"2022년 05월 20일","81.41","81.70","81.70","79.50","29.73K","0.57%"
"2022년 05월 19일","80.95","79.46","82.00","78.81","31.66K","1.17%"
"2022년 05월 18일","80.01","83.60","83.60","79.51","35.92K","-5.47%"
"2022년 05월 17일","84.64","82.64","85.35","82.64","36.86K","3.03%"
"2022년 05월 16일","82.15","80.31","82.74","80.01","39.77K","1.70%"
"2022년 05월 13일","80.78","79.94","82.11","79.94","25.65K","1.42%"
"2022년 05월 12일","79.65","78.35","79.98","78.35","28.85K","0.91%"
"2022년 05월 11일","78.93","80.10","80.71","78.82","28.89K","-0.98%"
"2022년 05월 10일","79.71","81.99","82.19","79.58","37.53K","-2.24%"
"2022년 05월 09일","81.54","81.96","82.87","81.34","39.39K","-1.77%"
"2022년 05월 06일","83.01","82.16","84.49","82.16","26.24K","1.03%"
"2022년 05월 05일","82.16","83.62","83.62","79.17","57.26K","-2.00%"
"2022년 05월 04일","83.84","82.81","84.15","81.46","30.47K","1.32%"
"2022년 05월 03일","82.75","82.14","82.93","81.72","15.88K","0.49%"
"2022년 05월 02일","82.35","82.58","83.30","81.53","32.75K","-0.02%"
"2022년 04월 29일","82.37","82.59","83.61","82.04","58.80K","-1.16%"
