"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","51.29","50.67","51.39","49.93","1.42M","0.61%"
"2022년 05월 23일","50.98","50.00","51.01","49.51","1.36M","3.01%"
"2022년 05월 20일","49.49","49.46","50.18","48.38","3.04M","1.77%"
"2022년 05월 19일","48.63","50.50","50.91","48.62","2.87M","-4.68%"
"2022년 05월 18일","51.02","53.18","53.37","50.74","1.63M","-4.65%"
"2022년 05월 17일","53.51","53.60","53.83","52.69","1.32M","0.91%"
"2022년 05월 16일","53.03","52.48","53.38","52.23","1.20M","1.34%"
"2022년 05월 13일","52.33","51.91","52.43","51.45","1.45M","0.83%"
"2022년 05월 12일","51.90","50.55","51.91","50.28","1.48M","2.67%"
"2022년 05월 11일","50.55","51.56","51.91","50.49","1.85M","-1.84%"
"2022년 05월 10일","51.50","53.32","53.84","50.98","2.04M","-2.85%"
"2022년 05월 09일","53.01","53.49","53.86","52.83","1.92M","-2.27%"
"2022년 05월 06일","54.24","53.88","54.41","53.17","1.60M","-0.62%"
"2022년 05월 05일","54.58","54.29","54.88","53.66","3.06M","-0.11%"
"2022년 05월 04일","54.64","52.61","54.65","52.36","1.91M","3.94%"
"2022년 05월 03일","52.57","51.18","52.97","51.00","1.71M","3.69%"
"2022년 05월 02일","50.70","53.60","53.83","49.32","2.68M","-5.64%"
"2022년 04월 29일","53.73","55.66","55.82","53.60","1.85M","-3.55%"
"2022년 04월 28일","55.71","55.09","55.95","54.54","1.18M","2.37%"
"2022년 04월 27일","54.42","54.89","55.27","54.28","1.79M","-0.40%"
"2022년 04월 26일","54.64","56.00","56.17","54.62","1.75M","-1.94%"
"2022년 04월 25일","55.72","56.25","56.40","54.78","1.67M","-1.69%"
