"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","32.38","32.32","32.49","32.11","31.70K","0.97%"
"2022년 05월 26일","32.07","31.82","32.35","31.82","29.74K","2.07%"
"2022년 05월 25일","31.42","31.06","31.77","31.06","27.01K","0.06%"
"2022년 05월 24일","31.40","30.78","31.45","30.76","31.86K","0.87%"
"2022년 05월 23일","31.13","31.09","31.60","31.03","102.09K","1.01%"
"2022년 05월 20일","30.82","30.65","30.82","30.10","25.78K","1.35%"
"2022년 05월 19일","30.41","31.11","31.11","30.34","41.42K","-2.38%"
"2022년 05월 18일","31.15","31.44","31.86","30.91","35.41K","-2.04%"
"2022년 05월 17일","31.80","31.56","32.52","31.53","25.42K","1.99%"
"2022년 05월 16일","31.18","31.01","31.30","30.75","25.26K","0.55%"
"2022년 05월 13일","31.01","31.41","31.65","30.87","49.04K","-0.99%"
"2022년 05월 12일","31.32","30.95","31.39","30.78","43.33K","0.64%"
"2022년 05월 11일","31.12","30.82","31.49","30.82","34.61K","1.30%"
"2022년 05월 10일","30.72","31.05","32.29","30.42","35.83K","-1.06%"
"2022년 05월 09일","31.05","30.47","31.38","30.46","36.96K","0.49%"
"2022년 05월 06일","30.90","30.86","31.27","30.43","42.34K","-0.13%"
"2022년 05월 05일","30.94","31.62","31.62","30.61","28.94K","-3.31%"
"2022년 05월 04일","32.00","31.64","32.24","31.26","19.47K","1.49%"
"2022년 05월 03일","31.53","31.21","31.65","31.01","23.85K","0.73%"
"2022년 05월 02일","31.30","31.51","31.75","30.88","48.01K","-0.32%"
"2022년 04월 29일","31.40","32.00","32.00","31.24","48.57K","-1.97%"
