"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","61.19","59.64","61.21","59.64","664.15K","2.86%"
"2022년 05월 26일","59.49","57.63","60.12","57.30","544.70K","3.64%"
"2022년 05월 25일","57.40","56.00","57.62","55.77","755.32K","1.57%"
"2022년 05월 24일","56.51","57.24","57.39","55.90","836.60K","-1.81%"
"2022년 05월 23일","57.55","57.52","58.13","56.58","1.08M","1.70%"
"2022년 05월 20일","56.59","55.17","56.68","55.01","1.09M","2.95%"
"2022년 05월 19일","54.97","53.36","55.33","53.36","780.19K","1.72%"
"2022년 05월 18일","54.04","55.60","56.03","53.32","1.52M","-3.47%"
"2022년 05월 17일","55.98","55.44","56.12","54.88","998.69K","2.75%"
"2022년 05월 16일","54.48","54.55","55.50","54.17","587.89K","-1.16%"
"2022년 05월 13일","55.12","54.58","56.15","54.35","930.19K","3.14%"
"2022년 05월 12일","53.44","53.33","53.72","52.18","943.39K","-0.93%"
"2022년 05월 11일","53.94","53.96","56.38","53.60","967.67K","-0.63%"
"2022년 05월 10일","54.28","54.24","54.81","52.66","1.11M","3.15%"
"2022년 05월 09일","52.62","54.11","54.26","52.23","1.14M","-4.24%"
"2022년 05월 06일","54.95","56.78","57.15","54.27","1.24M","-4.30%"
"2022년 05월 05일","57.42","58.99","58.99","56.55","1.79M","-4.06%"
"2022년 05월 04일","59.85","58.61","59.92","57.47","1.04M","1.92%"
"2022년 05월 03일","58.72","59.84","60.22","58.41","919.95K","-1.97%"
"2022년 05월 02일","59.90","59.77","61.04","58.78","1.29M","0.57%"
"2022년 04월 29일","59.56","61.42","62.21","59.42","649.09K","-3.69%"
