"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","2.890","2.940","2.940","2.840","3.18M","-1.03%"
"2022년 05월 19일","2.920","2.960","2.990","2.920","4.26M","-1.68%"
"2022년 05월 18일","2.970","3.030","3.070","2.970","3.73M","-2.94%"
"2022년 05월 17일","3.060","3.030","3.080","3.020","3.50M","2.00%"
"2022년 05월 16일","3.000","3.050","3.070","3.000","2.77M","-1.32%"
"2022년 05월 13일","3.040","2.960","3.040","2.930","5.81M","3.40%"
"2022년 05월 12일","2.940","3.000","3.000","2.860","4.62M","-2.33%"
"2022년 05월 11일","3.010","3.050","3.080","2.990","2.93M","-0.33%"
"2022년 05월 10일","3.020","3.070","3.125","2.960","3.91M","0.00%"
"2022년 05월 09일","3.020","3.110","3.140","2.980","5.22M","-4.13%"
"2022년 05월 06일","3.150","3.140","3.220","3.125","3.42M","-0.94%"
"2022년 05월 05일","3.180","3.230","3.250","3.140","3.32M","-2.75%"
"2022년 05월 04일","3.270","3.130","3.300","3.130","5.03M","-2.68%"
"2022년 05월 03일","3.360","3.220","3.360","3.220","4.02M","4.67%"
"2022년 05월 02일","3.210","3.230","3.265","3.150","3.33M","-0.31%"
"2022년 04월 29일","3.220","3.300","3.340","3.210","3.53M","-2.42%"
"2022년 04월 28일","3.300","3.140","3.330","3.090","3.56M","3.77%"
"2022년 04월 27일","3.180","3.150","3.200","3.120","3.19M","1.27%"
"2022년 04월 26일","3.140","3.240","3.260","3.140","5.13M","-3.38%"
"2022년 04월 25일","3.250","3.240","3.260","3.170","4.20M","0.31%"
"2022년 04월 22일","3.240","3.310","3.310","3.230","2.83M","-1.82%"
