"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","686.02","681.97","686.33","667.75","463.11K","0.60%"
"2022년 05월 23일","681.91","671.61","686.32","668.50","589.87K","3.14%"
"2022년 05월 20일","661.14","661.29","664.90","647.54","544.27K","0.61%"
"2022년 05월 19일","657.15","660.35","660.62","650.82","607.72K","-0.31%"
"2022년 05월 18일","659.20","664.10","672.54","655.25","557.66K","-1.25%"
"2022년 05월 17일","667.56","661.87","670.96","651.81","566.35K","1.92%"
"2022년 05월 16일","655.01","640.18","656.45","640.18","486.04K","1.47%"
"2022년 05월 13일","645.52","635.38","648.48","629.08","601.96K","1.82%"
"2022년 05월 12일","633.96","606.79","634.19","606.77","791.47K","3.41%"
"2022년 05월 11일","613.05","610.37","624.83","604.71","703.91K","-0.33%"
"2022년 05월 10일","615.09","609.27","627.89","608.28","769.46K","2.55%"
"2022년 05월 09일","599.77","612.67","616.49","597.76","819.44K","-3.74%"
"2022년 05월 06일","623.05","639.04","639.04","622.06","773.94K","-2.55%"
"2022년 05월 05일","639.37","659.99","660.87","630.03","754.65K","-3.25%"
"2022년 05월 04일","660.86","661.30","666.25","636.80","998.14K","0.06%"
"2022년 05월 03일","660.49","658.10","665.30","650.23","538.72K","1.30%"
"2022년 05월 02일","652.02","656.97","658.25","641.17","737.36K","-1.08%"
"2022년 04월 29일","659.11","673.95","676.64","655.90","678.28K","-2.44%"
"2022년 04월 28일","675.58","673.51","677.49","660.82","555.53K","0.31%"
"2022년 04월 27일","673.51","680.11","683.95","672.10","405.74K","-0.19%"
"2022년 04월 26일","674.82","683.01","692.51","673.89","537.83K","-2.25%"
"2022년 04월 25일","690.33","684.70","690.56","673.10","514.33K","0.33%"
