"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","129.25","126.28","130.21","124.75","3.11M","0.92%"
"2022년 05월 23일","128.07","124.28","128.27","122.42","3.34M","4.93%"
"2022년 05월 20일","122.05","122.90","125.20","120.19","3.56M","0.29%"
"2022년 05월 19일","121.70","120.25","124.60","119.58","4.59M","-0.72%"
"2022년 05월 18일","122.58","128.21","128.89","120.73","4.34M","-3.80%"
"2022년 05월 17일","127.42","128.03","129.09","125.56","3.47M","0.84%"
"2022년 05월 16일","126.36","124.58","128.49","124.58","3.56M","1.67%"
"2022년 05월 13일","124.28","122.67","126.06","122.40","3.88M","3.13%"
"2022년 05월 12일","120.51","121.64","121.69","117.54","4.05M","-0.64%"
"2022년 05월 11일","121.29","120.96","126.19","120.92","4.16M","1.45%"
"2022년 05월 10일","119.56","120.43","125.06","117.68","5.44M","1.37%"
"2022년 05월 09일","117.94","128.95","130.02","116.77","6.98M","-10.80%"
"2022년 05월 06일","132.22","125.90","132.35","125.05","7.04M","7.13%"
"2022년 05월 05일","123.42","126.11","126.43","121.77","4.29M","-1.08%"
"2022년 05월 04일","124.77","123.16","124.98","120.26","3.13M","3.32%"
"2022년 05월 03일","120.76","116.35","121.38","116.28","3.33M","3.83%"
"2022년 05월 02일","116.31","114.93","117.04","112.10","3.49M","-0.39%"
"2022년 04월 29일","116.76","118.46","119.53","115.60","4.73M","-0.86%"
"2022년 04월 28일","117.77","113.73","119.19","110.33","3.31M","4.40%"
"2022년 04월 27일","112.81","112.51","113.70","108.36","2.84M","1.09%"
"2022년 04월 26일","111.59","113.21","114.90","111.20","2.45M","-0.16%"
"2022년 04월 25일","111.77","112.02","112.92","106.83","4.77M","-3.75%"
