"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","104.36","102.66","104.60","102.00","67.67K","2.00%"
"2022년 05월 26일","102.31","102.21","103.27","101.56","61.22K","0.67%"
"2022년 05월 25일","101.63","101.08","101.92","97.62","87.23K","0.47%"
"2022년 05월 24일","101.15","100.87","101.64","99.03","96.10K","-0.03%"
"2022년 05월 23일","101.18","103.29","103.29","100.90","108.28K","-0.89%"
"2022년 05월 20일","102.09","103.19","103.74","100.78","130.27K","-0.30%"
"2022년 05월 19일","102.40","103.17","104.09","102.02","123.29K","-1.53%"
"2022년 05월 18일","103.99","105.88","105.95","103.59","133.97K","-1.92%"
"2022년 05월 17일","106.03","104.27","106.87","104.18","120.01K","2.97%"
"2022년 05월 16일","102.97","100.58","103.07","99.99","193.15K","1.46%"
"2022년 05월 13일","101.49","100.48","102.75","98.60","111.76K","1.24%"
"2022년 05월 12일","100.25","99.17","100.50","97.97","120.77K","1.40%"
"2022년 05월 11일","98.87","98.04","101.89","98.04","191.89K","0.69%"
"2022년 05월 10일","98.19","100.73","100.95","95.25","138.43K","-2.39%"
"2022년 05월 09일","100.59","100.27","101.31","99.80","133.90K","-0.32%"
"2022년 05월 06일","100.91","100.04","102.73","99.11","150.81K","0.97%"
"2022년 05월 05일","99.94","99.24","100.98","98.64","160.01K","-0.02%"
"2022년 05월 04일","99.96","97.21","100.42","94.57","85.73K","2.83%"
"2022년 05월 03일","97.21","95.77","98.18","95.44","81.66K","1.55%"
"2022년 05월 02일","95.73","96.04","97.04","94.08","112.17K","0.44%"
"2022년 04월 29일","95.31","95.56","96.96","95.24","108.69K","-0.81%"
