"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","70.45","70.48","71.33","69.76","1.03M","0.73%"
"2022년 05월 26일","69.94","68.11","70.19","67.79","901.21K","3.65%"
"2022년 05월 25일","67.48","65.27","67.68","65.12","928.05K","2.60%"
"2022년 05월 24일","65.77","67.16","67.32","64.46","1.08M","-2.56%"
"2022년 05월 23일","67.50","68.00","68.10","66.41","1.25M","1.09%"
"2022년 05월 20일","66.77","67.24","67.49","64.85","1.43M","0.50%"
"2022년 05월 19일","66.44","65.81","67.41","65.61","1.37M","0.35%"
"2022년 05월 18일","66.21","68.57","69.06","65.67","1.45M","-5.50%"
"2022년 05월 17일","70.06","70.13","70.51","68.36","1.04M","2.02%"
"2022년 05월 16일","68.67","69.32","69.55","66.64","2.15M","-1.41%"
"2022년 05월 13일","69.65","69.61","70.75","68.90","1.65M","1.43%"
"2022년 05월 12일","68.67","66.41","69.03","66.01","1.69M","3.17%"
"2022년 05월 11일","66.56","69.35","70.25","66.53","1.50M","-4.04%"
"2022년 05월 10일","69.36","72.64","72.69","69.02","1.54M","-2.61%"
"2022년 05월 09일","71.22","70.36","72.17","69.86","1.49M","0.44%"
"2022년 05월 06일","70.91","72.92","72.92","70.27","2.16M","-2.84%"
"2022년 05월 05일","72.98","76.22","76.31","72.22","1.68M","-5.63%"
"2022년 05월 04일","77.33","73.67","77.55","72.80","1.88M","4.58%"
"2022년 05월 03일","73.94","71.03","74.46","71.03","2.40M","3.86%"
"2022년 05월 02일","71.19","71.34","72.56","69.60","2.61M","-0.08%"
