"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","102.52","99.91","102.86","98.50","290.73K","4.06%"
"2022년 05월 26일","98.52","96.01","99.41","96.01","315.17K","3.12%"
"2022년 05월 25일","95.54","91.45","95.81","91.45","338.44K","3.22%"
"2022년 05월 24일","92.56","93.34","93.47","89.90","319.64K","-2.30%"
"2022년 05월 23일","94.74","95.77","97.08","90.81","515.33K","-4.69%"
"2022년 05월 20일","99.40","100.99","101.31","96.82","412.60K","0.83%"
"2022년 05월 19일","98.58","96.06","99.97","96.06","459.73K","2.42%"
"2022년 05월 18일","96.25","95.37","97.84","94.78","464.97K","-0.57%"
"2022년 05월 17일","96.80","98.01","99.98","93.90","498.83K","1.42%"
"2022년 05월 16일","95.44","95.84","97.87","93.00","441.57K","-2.83%"
"2022년 05월 13일","98.22","90.37","100.16","90.37","637.78K","12.84%"
"2022년 05월 12일","87.04","83.60","89.36","82.49","600.50K","3.16%"
"2022년 05월 11일","84.37","87.16","93.42","83.57","889.09K","-5.69%"
"2022년 05월 10일","89.46","92.68","94.00","85.88","669.95K","1.79%"
"2022년 05월 09일","87.89","93.91","93.91","87.35","1.08M","-8.44%"
"2022년 05월 06일","95.99","97.50","99.00","94.80","529.37K","-3.54%"
"2022년 05월 05일","99.51","116.76","116.81","96.32","922.88K","-13.87%"
"2022년 05월 04일","115.54","116.17","116.76","108.46","357.46K","0.60%"
"2022년 05월 03일","114.85","116.03","118.17","114.03","225.62K","-1.21%"
"2022년 05월 02일","116.26","112.35","116.67","110.74","289.73K","3.62%"
"2022년 04월 29일","112.20","115.33","118.65","111.78","238.81K","-3.33%"
