"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","174.11","172.79","174.73","170.37","2.86M","-0.16%"
"2022년 05월 23일","174.39","172.69","174.66","171.45","2.75M","1.96%"
"2022년 05월 20일","171.04","169.19","171.21","166.56","3.48M","2.18%"
"2022년 05월 19일","167.39","170.16","171.21","165.34","4.38M","-2.81%"
"2022년 05월 18일","172.23","179.48","180.13","171.52","4.27M","-5.96%"
"2022년 05월 17일","183.14","183.00","183.77","180.35","2.62M","1.87%"
"2022년 05월 16일","179.77","177.82","181.96","176.84","3.00M","0.97%"
"2022년 05월 13일","178.04","176.86","179.07","175.74","3.59M","-0.34%"
"2022년 05월 12일","178.65","176.14","178.76","173.19","5.31M","0.67%"
"2022년 05월 11일","177.46","181.28","182.70","176.91","4.92M","-2.50%"
"2022년 05월 10일","182.01","183.20","184.50","179.69","3.51M","0.32%"
"2022년 05월 09일","181.43","177.71","183.61","176.84","3.93M","0.84%"
"2022년 05월 06일","179.92","179.14","181.05","175.66","2.83M","0.07%"
"2022년 05월 05일","179.79","181.65","183.34","177.82","3.25M","-2.18%"
"2022년 05월 04일","183.80","178.06","184.21","177.01","3.92M","3.19%"
"2022년 05월 03일","178.12","179.24","179.96","176.55","3.26M","-0.26%"
"2022년 05월 02일","178.58","180.28","180.99","175.22","5.01M","-0.78%"
"2022년 04월 29일","179.98","186.15","188.54","179.56","4.85M","-5.35%"
"2022년 04월 28일","190.16","188.24","190.84","186.12","3.18M","2.02%"
"2022년 04월 27일","186.40","182.57","187.34","181.94","3.97M","1.83%"
"2022년 04월 26일","183.05","186.69","187.42","180.83","7.78M","-3.48%"
"2022년 04월 25일","189.64","186.63","190.34","183.18","5.32M","1.33%"
