"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","38.37","38.68","38.85","37.75","10.15M","-0.49%"
"2022년 05월 19일","38.56","38.77","38.90","37.90","8.77M","-1.23%"
"2022년 05월 18일","39.04","42.95","43.09","38.86","13.73M","-9.55%"
"2022년 05월 17일","43.16","44.00","44.03","42.70","7.68M","-2.09%"
"2022년 05월 16일","44.08","44.38","44.53","43.99","5.77M","-0.47%"
"2022년 05월 13일","44.29","43.02","44.31","43.01","7.69M","2.88%"
"2022년 05월 12일","43.05","43.45","43.66","42.62","6.51M","-1.03%"
"2022년 05월 11일","43.50","43.30","44.13","43.23","6.43M","0.09%"
"2022년 05월 10일","43.46","44.31","44.87","43.14","7.54M","-1.65%"
"2022년 05월 09일","44.19","43.46","44.65","43.29","9.29M","1.38%"
"2022년 05월 06일","43.59","43.10","43.67","42.97","6.37M","1.04%"
"2022년 05월 05일","43.14","42.98","43.52","42.90","7.08M","-0.42%"
"2022년 05월 04일","43.32","42.36","43.35","42.21","6.50M","2.22%"
"2022년 05월 03일","42.38","42.10","42.66","41.51","6.33M","0.95%"
"2022년 05월 02일","41.98","42.72","43.05","41.29","7.63M","-1.52%"
"2022년 04월 29일","42.63","43.41","43.72","42.56","6.78M","-2.25%"
"2022년 04월 28일","43.61","42.99","43.88","42.83","7.39M","1.70%"
"2022년 04월 27일","42.88","42.18","43.30","41.78","7.96M","1.35%"
"2022년 04월 26일","42.31","42.92","43.35","42.25","7.35M","-1.70%"
"2022년 04월 25일","43.04","43.06","43.17","42.07","6.28M","-0.32%"
"2022년 04월 22일","43.18","44.02","44.29","43.15","7.31M","-1.86%"
