"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","49.13","48.44","49.14","48.34","5.36M","1.49%"
"2022년 05월 26일","48.41","47.99","48.78","47.95","5.31M","1.66%"
"2022년 05월 25일","47.62","46.64","47.92","46.64","7.79M","1.73%"
"2022년 05월 24일","46.81","47.18","47.37","45.75","6.33M","-0.97%"
"2022년 05월 23일","47.27","46.70","47.77","46.39","6.34M","3.48%"
"2022년 05월 20일","45.68","46.37","46.72","44.85","9.73M","-0.95%"
"2022년 05월 19일","46.12","45.91","46.62","45.74","7.64M","-0.52%"
"2022년 05월 18일","46.36","47.39","47.54","46.22","6.93M","-3.19%"
"2022년 05월 17일","47.89","47.10","48.01","46.87","10.55M","3.84%"
"2022년 05월 16일","46.12","46.35","46.63","45.52","7.71M","-0.41%"
"2022년 05월 13일","46.31","46.88","47.00","45.87","8.45M","-0.34%"
"2022년 05월 12일","46.47","46.27","46.74","45.51","7.63M","-0.81%"
"2022년 05월 11일","46.85","47.58","48.84","46.78","7.18M","-1.29%"
"2022년 05월 10일","47.46","49.00","49.25","46.86","9.40M","-2.29%"
"2022년 05월 09일","48.57","48.78","49.19","48.15","8.96M","-1.00%"
"2022년 05월 06일","49.06","49.47","49.53","48.17","9.09M","-0.79%"
"2022년 05월 05일","49.45","50.04","50.19","48.54","8.16M","-2.58%"
"2022년 05월 04일","50.76","49.56","50.78","49.16","16.56M","2.32%"
"2022년 05월 03일","49.61","49.48","50.20","49.26","11.03M","1.37%"
"2022년 05월 02일","48.94","49.20","49.28","47.98","11.63M","1.22%"
