"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","50.49","50.80","51.18","48.65","3.95M","-1.06%"
"2022년 05월 23일","51.03","51.43","51.68","50.67","4.14M","0.24%"
"2022년 05월 20일","50.91","51.60","51.85","49.96","3.28M","-0.31%"
"2022년 05월 19일","51.07","51.34","51.85","50.98","2.86M","-1.29%"
"2022년 05월 18일","51.74","54.26","54.57","51.61","2.93M","-5.06%"
"2022년 05월 17일","54.50","53.72","54.51","52.49","4.63M","1.98%"
"2022년 05월 16일","53.44","53.76","54.16","53.39","3.50M","-0.34%"
"2022년 05월 13일","53.62","52.24","53.77","51.73","4.13M","2.62%"
"2022년 05월 12일","52.25","53.20","53.45","50.69","5.16M","-2.26%"
"2022년 05월 11일","53.46","50.97","55.16","50.95","10.37M","7.83%"
"2022년 05월 10일","49.58","55.02","56.38","47.12","17.35M","3.92%"
"2022년 05월 09일","47.71","49.13","49.50","47.51","2.39M","-4.12%"
"2022년 05월 06일","49.76","50.45","50.71","49.12","3.41M","-2.47%"
"2022년 05월 05일","51.02","53.00","53.20","50.53","2.46M","-3.75%"
"2022년 05월 04일","53.01","53.07","53.31","51.58","2.46M","-0.21%"
"2022년 05월 03일","53.12","53.04","53.75","52.83","1.88M","0.25%"
"2022년 05월 02일","52.99","55.20","55.46","51.89","3.33M","-3.21%"
"2022년 04월 29일","54.75","59.28","59.52","54.59","4.72M","-8.67%"
"2022년 04월 28일","59.95","59.39","60.49","58.57","1.76M","1.23%"
"2022년 04월 27일","59.22","58.72","60.26","58.54","2.75M","0.95%"
"2022년 04월 26일","58.66","59.53","59.94","58.56","1.54M","-1.13%"
"2022년 04월 25일","59.33","59.86","60.07","58.29","1.63M","-0.92%"
