"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","58.20","59.88","60.36","57.86","12.12M","-4.59%"
"2022년 05월 23일","61.00","58.17","61.78","58.10","8.99M","5.26%"
"2022년 05월 20일","57.95","62.25","63.27","56.19","11.77M","-5.26%"
"2022년 05월 19일","61.17","60.96","62.95","59.63","7.00M","-0.46%"
"2022년 05월 18일","61.45","64.91","65.75","60.41","7.69M","-6.38%"
"2022년 05월 17일","65.64","64.26","66.60","62.64","7.64M","4.06%"
"2022년 05월 16일","63.08","64.04","65.46","62.68","6.20M","1.27%"
"2022년 05월 13일","62.29","61.09","63.44","61.00","5.34M","6.04%"
"2022년 05월 12일","58.74","59.27","59.64","56.30","6.82M","-1.21%"
"2022년 05월 11일","59.46","58.55","62.24","57.90","8.26M","3.16%"
"2022년 05월 10일","57.64","58.72","60.49","56.00","8.52M","3.19%"
"2022년 05월 09일","55.86","62.10","62.27","55.34","10.57M","-12.79%"
"2022년 05월 06일","64.05","64.64","65.25","62.18","5.85M","-1.05%"
"2022년 05월 05일","64.73","68.12","68.65","63.33","6.47M","-3.56%"
"2022년 05월 04일","67.12","68.34","68.74","64.22","7.77M","-1.05%"
"2022년 05월 03일","67.83","60.30","68.25","59.17","14.94M","8.70%"
"2022년 05월 02일","62.40","62.01","63.75","60.63","7.73M","-0.03%"
"2022년 04월 29일","62.42","66.49","66.85","62.05","6.85M","-4.44%"
"2022년 04월 28일","65.32","65.10","65.90","63.43","5.58M","0.72%"
"2022년 04월 27일","64.85","64.63","65.94","62.29","7.00M","1.85%"
"2022년 04월 26일","63.67","65.35","65.65","61.80","11.13M","0.09%"
"2022년 04월 25일","63.61","64.13","64.78","60.71","14.48M","-4.73%"
