"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","68.76","67.96","68.90","66.84","1.47M","1.36%"
"2022년 05월 23일","67.84","67.33","68.44","66.75","1.41M","2.05%"
"2022년 05월 20일","66.48","66.55","67.04","65.53","4.06M","0.29%"
"2022년 05월 19일","66.29","67.15","67.58","65.12","1.75M","-2.39%"
"2022년 05월 18일","67.91","68.79","68.97","67.74","1.24M","-1.69%"
"2022년 05월 17일","69.08","68.43","69.37","67.87","1.67M","2.14%"
"2022년 05월 16일","67.63","67.49","68.33","67.19","1.67M","0.45%"
"2022년 05월 13일","67.33","66.68","67.39","66.34","1.80M","1.48%"
"2022년 05월 12일","66.35","66.59","67.05","65.50","1.90M","-0.47%"
"2022년 05월 11일","66.66","66.45","67.89","66.28","1.49M","0.47%"
"2022년 05월 10일","66.35","67.58","68.21","65.79","2.26M","-1.31%"
"2022년 05월 09일","67.23","68.41","68.59","67.08","1.86M","-2.25%"
"2022년 05월 06일","68.78","67.84","69.05","67.29","1.27M","1.06%"
"2022년 05월 05일","68.06","68.47","69.02","67.21","1.12M","-1.38%"
"2022년 05월 04일","69.01","67.44","69.23","67.28","1.59M","2.60%"
"2022년 05월 03일","67.26","66.66","67.74","66.04","1.57M","1.62%"
"2022년 05월 02일","66.19","67.02","67.32","65.10","2.14M","-0.45%"
"2022년 04월 29일","66.49","68.51","68.58","66.25","2.80M","-3.29%"
"2022년 04월 28일","68.75","68.57","68.89","67.71","1.65M","0.88%"
"2022년 04월 27일","68.15","67.59","69.07","67.10","2.21M","1.28%"
"2022년 04월 26일","67.29","68.30","69.54","66.93","2.07M","-0.90%"
"2022년 04월 25일","67.90","67.66","68.00","66.54","2.56M","-0.10%"
