"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","3.330","3.290","3.350","3.260","406.90K","2.46%"
"2022년 05월 26일","3.250","3.150","3.280","3.140","424.09K","3.83%"
"2022년 05월 25일","3.130","3.060","3.190","3.050","190.75K","1.29%"
"2022년 05월 24일","3.090","3.060","3.120","2.970","238.43K","0.00%"
"2022년 05월 23일","3.090","3.120","3.200","3.075","165.77K","-0.64%"
"2022년 05월 20일","3.110","3.180","3.200","3.020","242.50K","-0.64%"
"2022년 05월 19일","3.130","3.110","3.185","3.080","251.58K","0.64%"
"2022년 05월 18일","3.110","3.160","3.210","3.100","235.28K","-3.42%"
"2022년 05월 17일","3.220","3.200","3.260","3.130","227.81K","2.55%"
"2022년 05월 16일","3.140","3.170","3.210","3.100","272.39K","-1.57%"
"2022년 05월 13일","3.190","3.230","3.255","3.140","391.35K","0.31%"
"2022년 05월 12일","3.180","3.030","3.245","3.030","334.12K","3.58%"
"2022년 05월 11일","3.070","3.230","3.290","3.050","426.79K","-5.54%"
"2022년 05월 10일","3.250","3.190","3.310","3.090","543.57K","4.17%"
"2022년 05월 09일","3.120","3.180","3.251","3.045","733.14K","-4.00%"
"2022년 05월 06일","3.250","3.040","3.270","3.040","566.92K","5.52%"
"2022년 05월 05일","3.080","3.280","3.330","3.050","794.55K","-14.68%"
"2022년 05월 04일","3.610","3.570","3.620","3.420","404.28K","0.56%"
"2022년 05월 03일","3.590","3.590","3.670","3.555","612.60K","-0.28%"
"2022년 05월 02일","3.600","3.460","3.670","3.460","558.11K","4.35%"
"2022년 04월 29일","3.450","3.510","3.690","3.420","402.62K","-3.09%"
