"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","50.94","49.18","51.20","49.18","137.65K","4.04%"
"2022년 05월 26일","48.96","48.06","49.81","46.22","134.47K","2.92%"
"2022년 05월 25일","47.57","47.16","48.23","46.57","165.13K","0.42%"
"2022년 05월 24일","47.37","45.96","47.72","45.49","304.34K","2.18%"
"2022년 05월 23일","46.36","45.76","46.45","44.85","504.43K","1.85%"
"2022년 05월 20일","45.52","45.28","45.86","44.59","335.32K","0.89%"
"2022년 05월 19일","45.12","47.93","48.09","45.03","694.91K","-6.93%"
"2022년 05월 18일","48.48","48.69","49.04","47.69","797.07K","-1.96%"
"2022년 05월 17일","49.45","48.68","49.72","48.00","288.51K","2.42%"
"2022년 05월 16일","48.28","49.63","50.72","47.91","264.17K","-2.72%"
"2022년 05월 13일","49.63","46.98","49.80","46.98","317.14K","6.41%"
"2022년 05월 12일","46.64","46.00","46.65","44.47","184.92K","0.65%"
"2022년 05월 11일","46.34","46.40","48.71","45.41","432.21K","-0.06%"
"2022년 05월 10일","46.37","46.52","46.90","44.52","427.76K","1.07%"
"2022년 05월 09일","45.88","45.21","46.29","44.84","122.81K","0.46%"
"2022년 05월 06일","45.67","45.50","46.34","44.49","179.92K","0.18%"
"2022년 05월 05일","45.59","44.76","45.69","44.46","261.55K","1.06%"
"2022년 05월 04일","45.11","43.70","45.18","43.22","113.54K","3.68%"
"2022년 05월 03일","43.51","43.83","44.16","42.59","110.71K","-0.75%"
"2022년 05월 02일","43.84","44.23","44.66","42.97","121.55K","-0.54%"
"2022년 04월 29일","44.08","45.09","45.28","43.79","131.33K","-3.01%"
