"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","6.300","6.010","6.400","5.970","87.23K","6.60%"
"2022년 05월 26일","5.910","5.980","6.145","5.750","69.60K","-1.01%"
"2022년 05월 25일","5.970","5.940","6.093","5.920","49.62K","1.19%"
"2022년 05월 24일","5.900","6.010","6.070","5.691","141.89K","-5.60%"
"2022년 05월 23일","6.250","6.270","6.300","5.880","57.33K","0.81%"
"2022년 05월 20일","6.200","6.290","6.490","5.750","49.22K","-1.27%"
"2022년 05월 19일","6.280","6.230","6.700","6.230","89.20K","-2.48%"
"2022년 05월 18일","6.440","6.800","6.950","6.230","216.47K","-7.74%"
"2022년 05월 17일","6.980","7.450","7.450","6.870","140.64K","-3.19%"
"2022년 05월 16일","7.210","7.510","7.900","7.160","54.65K","-5.13%"
"2022년 05월 13일","7.600","7.120","7.920","7.120","154.79K","8.73%"
"2022년 05월 12일","6.990","6.880","7.140","6.840","56.45K","2.19%"
"2022년 05월 11일","6.840","7.070","7.510","6.750","146.23K","-9.40%"
"2022년 05월 10일","7.550","8.130","8.130","7.180","172.28K","-6.09%"
"2022년 05월 09일","8.040","8.450","8.450","7.890","144.54K","-5.41%"
"2022년 05월 06일","8.500","8.320","8.740","8.250","37.45K","0.12%"
"2022년 05월 05일","8.490","8.780","8.890","8.230","57.72K","-4.61%"
"2022년 05월 04일","8.900","8.680","8.950","8.290","102.86K","2.53%"
"2022년 05월 03일","8.680","8.080","9.000","7.863","245.10K","7.83%"
"2022년 05월 02일","8.050","7.300","8.250","7.290","233.87K","10.43%"
"2022년 04월 29일","7.290","6.930","7.470","6.930","94.44K","4.44%"
