"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","77.77","74.39","77.82","74.39","419.39K","6.13%"
"2022년 05월 26일","73.28","70.92","73.36","69.15","488.85K","4.14%"
"2022년 05월 25일","70.37","69.01","71.13","68.73","387.69K","1.73%"
"2022년 05월 24일","69.17","69.56","70.06","66.89","418.04K","-2.26%"
"2022년 05월 23일","70.77","70.16","71.77","69.45","402.67K","1.65%"
"2022년 05월 20일","69.62","72.06","72.06","67.19","639.70K","-0.91%"
"2022년 05월 19일","70.26","70.04","72.06","69.93","913.52K","-0.66%"
"2022년 05월 18일","70.73","74.19","75.97","70.16","629.88K","-6.71%"
"2022년 05월 17일","75.82","75.99","77.19","74.34","440.44K","1.68%"
"2022년 05월 16일","74.57","74.45","76.26","73.47","467.67K","-0.73%"
"2022년 05월 13일","75.12","72.78","76.46","72.78","781.34K","4.92%"
"2022년 05월 12일","71.60","68.95","72.67","68.92","547.55K","2.55%"
"2022년 05월 11일","69.82","67.20","71.94","66.79","892.51K","2.18%"
"2022년 05월 10일","68.33","62.02","68.68","61.35","1.42M","5.63%"
"2022년 05월 09일","64.69","69.25","70.10","64.04","848.08K","-9.10%"
"2022년 05월 06일","71.17","72.35","72.35","69.52","508.96K","-2.75%"
"2022년 05월 05일","73.18","77.44","77.50","72.31","473.15K","-7.19%"
"2022년 05월 04일","78.85","76.16","79.22","72.92","658.04K","3.53%"
"2022년 05월 03일","76.16","74.40","76.60","74.38","420.73K","1.36%"
"2022년 05월 02일","75.14","74.30","76.11","72.46","758.23K","0.24%"
"2022년 04월 29일","74.96","74.43","77.30","74.32","638.90K","-0.09%"
