"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","41.01","40.00","41.02","40.00","294.84K","3.20%"
"2022년 05월 26일","39.74","39.28","39.96","38.53","461.55K","1.74%"
"2022년 05월 25일","39.06","37.97","39.15","37.51","358.58K","3.03%"
"2022년 05월 24일","37.91","38.07","38.50","37.11","275.27K","-1.28%"
"2022년 05월 23일","38.40","38.09","38.50","37.59","379.01K","1.99%"
"2022년 05월 20일","37.65","37.81","38.18","36.76","439.97K","0.37%"
"2022년 05월 19일","37.51","37.91","38.52","36.97","795.51K","-0.08%"
"2022년 05월 18일","37.54","39.67","39.87","36.97","892.33K","-6.45%"
"2022년 05월 17일","40.13","39.80","41.04","39.20","885.13K","3.22%"
"2022년 05월 16일","38.88","38.98","40.05","38.65","893.70K","-0.87%"
"2022년 05월 13일","39.22","37.16","39.40","37.02","523.14K","7.10%"
"2022년 05월 12일","36.62","35.93","36.89","34.99","579.64K","1.02%"
"2022년 05월 11일","36.25","36.87","37.57","36.12","811.69K","-0.98%"
"2022년 05월 10일","36.61","37.50","38.24","36.08","1.05M","-1.16%"
"2022년 05월 09일","37.04","37.90","38.23","36.87","831.46K","-3.34%"
"2022년 05월 06일","38.32","38.33","39.34","37.66","954.33K","0.00%"
"2022년 05월 05일","38.32","39.98","40.51","38.05","515.11K","-4.80%"
"2022년 05월 04일","40.25","40.03","40.55","39.23","647.15K","0.50%"
"2022년 05월 03일","40.05","40.45","40.77","39.53","674.44K","-0.62%"
"2022년 05월 02일","40.30","41.77","41.82","39.96","918.12K","-3.24%"
"2022년 04월 29일","41.65","41.34","42.67","41.34","503.18K","-1.16%"
