"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","123.56","122.73","124.12","120.78","637.84K","0.04%"
"2022년 05월 23일","123.51","120.86","124.09","120.05","771.99K","3.42%"
"2022년 05월 20일","119.43","122.60","122.91","116.28","886.12K","-1.61%"
"2022년 05월 19일","121.38","117.60","122.35","117.22","851.98K","2.27%"
"2022년 05월 18일","118.69","118.46","120.24","117.90","1.03M","-0.52%"
"2022년 05월 17일","119.31","118.91","119.84","116.68","711.68K","1.96%"
"2022년 05월 16일","117.02","116.77","118.35","115.92","672.44K","0.21%"
"2022년 05월 13일","116.77","115.45","117.88","114.76","664.01K","1.94%"
"2022년 05월 12일","114.55","114.28","115.86","112.41","712.01K","-0.83%"
"2022년 05월 11일","115.51","112.94","117.78","112.17","1.12M","2.52%"
"2022년 05월 10일","112.67","115.23","116.00","111.44","905.64K","-1.09%"
"2022년 05월 09일","113.91","117.00","117.81","113.54","1.13M","-4.28%"
"2022년 05월 06일","119.00","118.02","119.53","115.77","1.13M","0.39%"
"2022년 05월 05일","118.54","122.08","123.54","118.10","2.25M","-3.26%"
"2022년 05월 04일","122.53","124.20","124.68","119.90","1.93M","-0.79%"
"2022년 05월 03일","123.50","129.15","130.19","121.26","2.06M","-6.28%"
"2022년 05월 02일","131.78","133.17","133.60","129.13","1.39M","-0.57%"
"2022년 04월 29일","132.54","135.00","136.96","132.25","1.01M","-1.60%"
"2022년 04월 28일","134.70","133.75","135.06","131.42","924.31K","1.72%"
"2022년 04월 27일","132.42","131.59","133.60","129.64","735.63K","1.34%"
"2022년 04월 26일","130.67","132.02","133.05","130.64","902.11K","-0.74%"
"2022년 04월 25일","131.65","131.03","132.09","128.05","1.14M","-0.74%"
