"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","75.69","74.42","75.96","74.01","7.28M","2.08%"
"2022년 05월 23일","74.15","74.11","74.70","73.38","3.87M","1.01%"
"2022년 05월 20일","73.41","73.28","73.77","72.43","5.76M","0.11%"
"2022년 05월 19일","73.33","73.71","73.85","72.52","5.81M","-0.66%"
"2022년 05월 18일","73.82","74.60","74.78","73.65","5.41M","-0.45%"
"2022년 05월 17일","74.15","74.50","74.61","72.90","4.41M","-0.13%"
"2022년 05월 16일","74.25","73.91","74.61","73.59","4.49M","0.81%"
"2022년 05월 13일","73.65","73.90","74.03","72.67","5.01M","-0.58%"
"2022년 05월 12일","74.08","73.98","74.31","72.55","6.62M","0.14%"
"2022년 05월 11일","73.98","73.41","74.99","73.20","5.73M","1.07%"
"2022년 05월 10일","73.20","74.30","75.37","72.55","5.29M","-1.39%"
"2022년 05월 09일","74.23","74.30","75.00","73.30","6.06M","-0.59%"
"2022년 05월 06일","74.67","73.87","74.87","73.51","5.24M","0.82%"
"2022년 05월 05일","74.06","74.25","75.14","73.43","4.97M","-0.68%"
"2022년 05월 04일","74.57","73.55","74.78","73.21","5.71M","1.98%"
"2022년 05월 03일","73.12","73.18","74.53","72.86","4.67M","-0.12%"
"2022년 05월 02일","73.21","74.04","74.27","72.13","6.37M","-0.25%"
"2022년 04월 29일","73.39","75.29","75.37","73.27","8.19M","-2.90%"
"2022년 04월 28일","75.58","74.64","76.14","73.90","5.70M","2.86%"
"2022년 04월 27일","73.48","73.90","74.52","72.85","6.37M","-0.35%"
"2022년 04월 26일","73.74","74.75","75.42","73.72","6.82M","-1.64%"
"2022년 04월 25일","74.97","76.17","76.32","73.95","7.38M","-1.24%"
