"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","114.77","115.24","115.26","111.57","1.06M","-1.41%"
"2022년 05월 23일","116.41","117.18","117.70","113.23","917.80K","0.14%"
"2022년 05월 20일","116.25","118.65","118.87","113.54","1.75M","-0.36%"
"2022년 05월 19일","116.67","116.71","119.16","114.08","1.60M","-2.35%"
"2022년 05월 18일","119.48","127.40","127.40","118.77","2.05M","-7.39%"
"2022년 05월 17일","129.01","129.21","129.66","126.69","1.02M","2.08%"
"2022년 05월 16일","126.38","127.25","128.24","125.72","1.01M","-1.32%"
"2022년 05월 13일","128.07","126.02","129.38","126.01","816.72K","3.13%"
"2022년 05월 12일","124.18","120.64","126.00","118.72","1.65M","2.20%"
"2022년 05월 11일","121.51","126.99","128.45","121.33","1.31M","-4.25%"
"2022년 05월 10일","126.90","127.21","128.14","123.38","969.78K","1.43%"
"2022년 05월 09일","125.11","128.07","129.73","124.93","1.14M","-3.84%"
"2022년 05월 06일","130.10","127.35","130.75","126.15","1.26M","2.03%"
"2022년 05월 05일","127.51","129.41","131.17","125.81","970.09K","-3.02%"
"2022년 05월 04일","131.48","129.55","131.98","126.08","1.26M","0.64%"
"2022년 05월 03일","130.65","132.18","133.71","129.57","842.95K","-1.62%"
"2022년 05월 02일","132.80","132.00","133.24","129.48","891.48K","0.81%"
"2022년 04월 29일","131.73","134.15","135.90","131.34","997.09K","-1.62%"
"2022년 04월 28일","133.90","132.31","135.63","130.83","653.69K","2.44%"
"2022년 04월 27일","130.71","131.76","133.64","130.29","667.34K","-0.60%"
"2022년 04월 26일","131.50","137.11","137.39","131.44","733.73K","-4.80%"
"2022년 04월 25일","138.13","133.05","138.47","132.33","1.03M","3.04%"
