"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","5.720","5.780","5.785","5.510","14.21K","-1.38%"
"2022년 05월 26일","5.800","6.200","6.310","5.710","43.55K","-4.13%"
"2022년 05월 25일","6.050","5.950","6.070","5.731","16.06K","2.54%"
"2022년 05월 24일","5.900","5.190","5.950","5.180","52.73K","9.26%"
"2022년 05월 23일","5.400","5.030","5.680","4.910","37.55K","7.78%"
"2022년 05월 20일","5.010","5.200","5.410","4.680","34.57K","8.21%"
"2022년 05월 19일","4.630","4.240","4.750","4.240","34.61K","10.24%"
"2022년 05월 18일","4.200","4.274","4.323","4.150","19.59K","-1.64%"
"2022년 05월 17일","4.270","4.200","4.320","4.110","14.40K","0.71%"
"2022년 05월 16일","4.240","4.460","4.460","4.050","12.66K","-2.97%"
"2022년 05월 13일","4.370","4.080","4.500","4.080","9.39K","9.25%"
"2022년 05월 12일","4.000","4.010","4.810","3.940","34.48K","-2.44%"
"2022년 05월 11일","4.100","4.120","4.260","4.100","21.14K","-7.03%"
"2022년 05월 10일","4.410","5.000","5.000","4.162","49.80K","-12.67%"
"2022년 05월 09일","5.050","5.410","5.540","4.920","156.80K","-7.34%"
"2022년 05월 06일","5.450","5.344","5.747","5.344","11.60K","-6.52%"
"2022년 05월 05일","5.830","5.598","5.898","5.598","6.36K","6.97%"
"2022년 05월 04일","5.450","5.213","5.530","5.213","5.12K","0.93%"
"2022년 05월 03일","5.400","5.460","5.480","5.390","18.57K","-1.82%"
"2022년 05월 02일","5.500","5.430","5.600","5.120","14.74K","-2.31%"
"2022년 04월 29일","5.630","5.650","5.800","5.460","13.59K","0.18%"
