"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","19.82","19.75","19.92","19.66","6.53M","-0.50%"
"2022년 05월 26일","19.92","19.63","20.01","19.63","15.40M","2.05%"
"2022년 05월 25일","19.52","18.95","19.71","18.95","16.18M","2.47%"
"2022년 05월 24일","19.05","18.91","19.12","18.41","13.35M","0.53%"
"2022년 05월 23일","18.95","18.80","19.14","18.61","8.90M","3.44%"
"2022년 05월 20일","18.32","18.44","18.68","17.93","9.88M","-0.22%"
"2022년 05월 19일","18.36","18.25","18.52","18.13","9.43M","-0.81%"
"2022년 05월 18일","18.51","19.01","19.08","18.39","7.64M","-3.69%"
"2022년 05월 17일","19.22","18.91","19.33","18.91","6.57M","3.72%"
"2022년 05월 16일","18.53","18.65","18.74","18.34","7.52M","-0.48%"
"2022년 05월 13일","18.62","18.70","18.89","18.49","7.43M","0.49%"
"2022년 05월 12일","18.53","18.54","18.77","18.15","12.60M","-0.27%"
"2022년 05월 11일","18.58","18.93","19.37","18.54","9.09M","-1.80%"
"2022년 05월 10일","18.92","19.48","19.50","18.61","12.49M","-1.36%"
"2022년 05월 09일","19.18","19.28","19.42","18.90","9.02M","-1.84%"
"2022년 05월 06일","19.54","19.77","19.79","19.19","8.20M","-1.21%"
"2022년 05월 05일","19.78","19.99","20.10","19.40","9.99M","-2.47%"
"2022년 05월 04일","20.28","19.67","20.34","19.58","10.34M","2.89%"
"2022년 05월 03일","19.71","19.66","19.87","19.46","8.19M","1.23%"
"2022년 05월 02일","19.47","19.40","19.52","19.02","10.35M","0.83%"
