"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","21.35","21.75","22.75","21.29","8.69K","-0.97%"
"2022년 05월 26일","21.56","21.68","22.47","21.50","14.45K","0.05%"
"2022년 05월 25일","21.55","20.99","22.37","20.20","9.56K","2.23%"
"2022년 05월 24일","21.08","20.86","22.00","20.67","15.50K","1.25%"
"2022년 05월 23일","20.82","20.14","22.62","20.14","38.55K","-0.14%"
"2022년 05월 20일","20.85","20.29","20.90","20.29","1.63K","1.44%"
"2022년 05월 19일","20.56","20.64","22.08","20.10","18.29K","-1.84%"
"2022년 05월 18일","20.94","24.20","24.20","20.03","46.37K","-13.54%"
"2022년 05월 17일","24.22","28.00","28.00","24.10","41.60K","-14.72%"
"2022년 05월 16일","28.40","29.09","30.00","28.40","16.36K","-3.17%"
"2022년 05월 13일","29.33","30.19","30.30","29.33","16.82K","-2.23%"
"2022년 05월 12일","30.00","29.88","30.20","29.00","22.57K","0.40%"
"2022년 05월 11일","29.88","31.05","31.25","29.60","23.94K","-1.45%"
"2022년 05월 10일","30.32","28.93","30.99","28.57","16.27K","5.46%"
"2022년 05월 09일","28.75","30.52","30.71","28.75","21.56K","-4.55%"
"2022년 05월 06일","30.12","28.00","30.99","28.00","30.64K","3.54%"
"2022년 05월 05일","29.09","29.60","29.87","28.22","12.12K","-2.71%"
"2022년 05월 04일","29.90","30.80","30.80","29.44","11.36K","-2.92%"
"2022년 05월 03일","30.80","30.48","31.00","29.80","14.58K","2.39%"
"2022년 05월 02일","30.08","31.25","31.25","30.06","11.27K","-2.65%"
"2022년 04월 29일","30.90","30.79","31.02","29.80","24.82K","-0.26%"
