"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.540","0.951","1.610","0.947","20.84M","88.08%"
"2022년 05월 26일","0.819","0.790","0.848","0.770","271.49K","4.57%"
"2022년 05월 25일","0.783","0.800","0.890","0.756","181.59K","-2.13%"
"2022년 05월 24일","0.800","0.805","0.845","0.752","167.09K","-3.02%"
"2022년 05월 23일","0.825","0.820","0.886","0.800","136.09K","0.00%"
"2022년 05월 20일","0.825","0.872","0.900","0.760","183.45K","-4.37%"
"2022년 05월 19일","0.863","0.888","0.973","0.820","306.43K","-1.91%"
"2022년 05월 18일","0.880","0.840","0.942","0.810","362.99K","4.50%"
"2022년 05월 17일","0.842","0.746","0.939","0.746","302.53K","12.90%"
"2022년 05월 16일","0.746","0.710","0.763","0.710","306.78K","6.56%"
"2022년 05월 13일","0.700","0.750","0.805","0.690","788.70K","-4.36%"
"2022년 05월 12일","0.732","0.730","0.771","0.703","382.09K","0.21%"
"2022년 05월 11일","0.730","0.975","0.976","0.715","876.21K","-26.99%"
"2022년 05월 10일","1.000","1.030","1.040","0.939","276.95K","0.97%"
"2022년 05월 09일","0.990","1.020","1.020","0.970","598.28K","-2.90%"
"2022년 05월 06일","1.020","1.070","1.070","0.990","192.51K","-7.27%"
"2022년 05월 05일","1.100","1.050","1.100","1.000","593.17K","1.85%"
"2022년 05월 04일","1.080","1.100","1.120","1.000","339.77K","-1.82%"
"2022년 05월 03일","1.100","1.040","1.260","1.010","532.65K","4.76%"
"2022년 05월 02일","1.050","0.850","1.070","0.850","962.04K","23.05%"
"2022년 04월 29일","0.853","0.910","0.930","0.850","215.14K","-5.25%"
