"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","5.530","5.590","5.670","5.530","55.13K","-0.54%"
"2022년 05월 26일","5.560","5.330","5.610","5.330","196.97K","5.50%"
"2022년 05월 25일","5.270","5.190","5.440","5.180","136.20K","0.19%"
"2022년 05월 24일","5.260","5.520","5.520","5.170","333.37K","-5.90%"
"2022년 05월 23일","5.590","5.950","5.950","5.590","81.75K","-4.61%"
"2022년 05월 20일","5.860","5.380","5.870","5.380","260.52K","1.21%"
"2022년 05월 19일","5.790","5.640","5.880","5.628","73.32K","1.22%"
"2022년 05월 18일","5.720","6.020","6.020","5.580","213.38K","-5.45%"
"2022년 05월 17일","6.050","5.800","6.070","5.710","134.23K","5.77%"
"2022년 05월 16일","5.720","5.660","5.780","5.436","98.24K","0.18%"
"2022년 05월 13일","5.710","5.260","5.710","5.260","117.50K","8.76%"
"2022년 05월 12일","5.250","4.940","5.380","4.830","208.04K","4.79%"
"2022년 05월 11일","5.010","5.210","5.320","5.010","69.32K","-4.21%"
"2022년 05월 10일","5.230","5.660","5.660","5.200","167.99K","-6.10%"
"2022년 05월 09일","5.570","5.430","5.610","5.270","319.10K","0.00%"
"2022년 05월 06일","5.570","5.640","5.640","5.280","129.42K","-1.76%"
"2022년 05월 05일","5.670","5.730","5.874","5.410","176.78K","-1.05%"
"2022년 05월 04일","5.730","5.470","5.740","5.270","317.71K","5.91%"
"2022년 05월 03일","5.410","5.470","5.800","5.360","390.00K","-2.17%"
"2022년 05월 02일","5.530","5.280","5.550","5.215","285.30K","5.13%"
"2022년 04월 29일","5.260","5.020","5.555","4.970","325.54K","3.75%"
