"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","3.30","3.23","3.51","3.12","238.37K","0.30%"
"2022년 05월 26일","3.29","2.99","3.31","2.86","235.05K","12.29%"
"2022년 05월 25일","2.93","2.81","2.95","2.78","135.63K","2.09%"
"2022년 05월 24일","2.87","2.87","2.94","2.74","245.51K","-3.37%"
"2022년 05월 23일","2.97","2.92","3.07","2.91","256.04K","-1.33%"
"2022년 05월 20일","3.01","3.24","3.35","2.76","381.04K","-5.64%"
"2022년 05월 19일","3.19","3.24","3.34","3.12","302.52K","-0.93%"
"2022년 05월 18일","3.22","3.23","3.38","3.05","354.91K","-3.01%"
"2022년 05월 17일","3.32","3.42","3.64","3.23","274.62K","0.61%"
"2022년 05월 16일","3.30","3.39","3.72","3.21","330.19K","-2.08%"
"2022년 05월 13일","3.37","3.26","3.54","3.21","707.69K","8.36%"
"2022년 05월 12일","3.11","2.54","3.19","2.54","594.04K","17.36%"
"2022년 05월 11일","2.65","2.97","2.97","2.60","451.63K","-9.86%"
"2022년 05월 10일","2.94","3.11","3.25","2.86","412.13K","-2.00%"
"2022년 05월 09일","3.00","3.20","3.26","2.95","674.68K","-8.81%"
"2022년 05월 06일","3.29","3.30","3.55","3.20","333.56K","-4.36%"
"2022년 05월 05일","3.44","3.89","4.09","3.36","511.85K","-14.00%"
"2022년 05월 04일","4.00","3.94","4.06","3.62","537.97K","-0.74%"
"2022년 05월 03일","4.03","4.29","4.41","3.97","479.00K","-1.95%"
"2022년 05월 02일","4.11","3.78","4.19","3.72","482.81K","8.44%"
"2022년 04월 29일","3.79","3.44","4.20","3.43","808.79K","6.46%"
