"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","13.33","12.92","13.50","12.81","4.87K","5.71%"
"2022년 05월 26일","12.61","12.65","12.96","12.61","10.24K","-0.97%"
"2022년 05월 25일","12.73","12.73","12.73","12.73","0.38K","-0.12%"
"2022년 05월 24일","12.75","12.56","12.75","12.54","1.83K","1.67%"
"2022년 05월 23일","12.54","12.64","13.01","12.51","14.66K","1.37%"
"2022년 05월 20일","12.37","12.75","12.75","12.37","6.58K","-4.33%"
"2022년 05월 19일","12.93","12.94","13.02","12.76","3.39K","-0.08%"
"2022년 05월 18일","12.94","12.96","12.96","12.94","0.78K","1.49%"
"2022년 05월 17일","12.75","12.41","12.82","12.40","6.01K","3.16%"
"2022년 05월 16일","12.36","12.36","12.81","12.32","12.72K","0.32%"
"2022년 05월 13일","12.32","12.31","12.70","12.31","7.28K","-1.83%"
"2022년 05월 12일","12.55","12.33","12.57","12.30","4.59K","1.95%"
"2022년 05월 11일","12.31","12.46","12.49","12.31","3.61K","-1.12%"
"2022년 05월 10일","12.45","12.75","12.75","12.41","7.68K","-1.66%"
"2022년 05월 09일","12.66","12.82","12.82","12.66","5.66K","-2.84%"
"2022년 05월 06일","13.03","12.81","13.03","12.81","7.30K","0.54%"
"2022년 05월 05일","12.96","13.01","13.01","12.87","2.43K","-0.69%"
"2022년 05월 04일","13.05","12.83","13.07","12.81","4.19K","0.62%"
"2022년 05월 03일","12.97","12.79","13.54","12.79","2.29K","2.61%"
"2022년 05월 02일","12.64","13.10","13.15","12.64","5.84K","-3.59%"
"2022년 04월 29일","13.11","13.18","13.20","13.07","3.98K","0.31%"
