"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","29.72","29.54","29.86","29.02","4.60M","0.37%"
"2022년 05월 23일","29.61","29.13","29.75","28.91","3.34M","2.56%"
"2022년 05월 20일","28.87","29.10","29.13","27.98","5.26M","0.24%"
"2022년 05월 19일","28.80","28.72","29.34","28.22","5.93M","-3.52%"
"2022년 05월 18일","29.85","31.10","31.27","29.47","5.59M","-4.97%"
"2022년 05월 17일","31.41","30.66","31.43","30.60","4.42M","3.77%"
"2022년 05월 16일","30.27","30.55","30.58","30.11","4.72M","-0.62%"
"2022년 05월 13일","30.46","30.00","30.56","29.79","5.68M","2.66%"
"2022년 05월 12일","29.67","30.44","30.50","29.15","7.49M","-2.94%"
"2022년 05월 11일","30.57","30.82","31.42","30.54","3.62M","-1.67%"
"2022년 05월 10일","31.09","31.00","31.32","30.56","3.59M","1.27%"
"2022년 05월 09일","30.70","31.80","31.87","30.64","4.54M","-4.27%"
"2022년 05월 06일","32.07","31.44","32.38","31.44","4.95M","0.91%"
"2022년 05월 05일","31.78","32.50","32.84","31.43","5.32M","-3.46%"
"2022년 05월 04일","32.92","32.27","33.06","32.16","5.50M","1.92%"
"2022년 05월 03일","32.30","32.22","32.85","32.12","4.24M","0.19%"
"2022년 05월 02일","32.24","31.84","32.27","31.53","4.23M","2.28%"
"2022년 04월 29일","31.52","32.48","32.94","31.44","4.53M","-3.55%"
"2022년 04월 28일","32.68","32.17","32.78","31.88","4.69M","2.45%"
"2022년 04월 27일","31.90","32.52","32.60","31.31","7.10M","-5.06%"
"2022년 04월 26일","33.60","34.59","34.81","33.51","4.27M","-2.95%"
"2022년 04월 25일","34.62","35.00","35.13","33.38","6.75M","-1.51%"
