"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","6.160","6.170","6.170","6.080","19.32M","1.15%"
"2022년 05월 19일","6.090","6.010","6.140","5.990","17.05M","0.83%"
"2022년 05월 18일","6.040","6.150","6.180","6.020","21.66M","-2.74%"
"2022년 05월 17일","6.210","6.180","6.225","6.130","13.92M","1.31%"
"2022년 05월 16일","6.130","6.140","6.190","6.110","13.15M","-0.16%"
"2022년 05월 13일","6.140","6.000","6.170","5.960","26.31M","2.50%"
"2022년 05월 12일","5.990","6.000","6.100","5.940","25.25M","-0.50%"
"2022년 05월 11일","6.020","6.040","6.140","6.000","27.06M","-0.82%"
"2022년 05월 10일","6.070","6.160","6.210","6.040","30.00M","0.33%"
"2022년 05월 09일","6.050","6.020","6.130","6.000","25.99M","-0.33%"
"2022년 05월 06일","6.070","6.100","6.140","6.010","20.95M","-0.98%"
"2022년 05월 05일","6.130","6.180","6.200","6.100","19.95M","-1.61%"
"2022년 05월 04일","6.230","6.090","6.240","6.060","19.82M","2.47%"
"2022년 05월 03일","6.080","6.050","6.145","5.980","18.73M","0.83%"
"2022년 05월 02일","6.030","6.060","6.106","5.955","24.65M","0.50%"
"2022년 04월 29일","6.000","6.280","6.300","5.990","36.36M","-4.91%"
"2022년 04월 28일","6.310","6.200","6.380","6.080","30.77M","5.70%"
"2022년 04월 27일","5.970","6.080","6.100","5.950","29.15M","-1.32%"
"2022년 04월 26일","6.050","6.140","6.200","6.050","25.73M","-1.94%"
"2022년 04월 25일","6.170","6.270","6.290","6.130","21.04M","-1.28%"
"2022년 04월 22일","6.250","6.310","6.370","6.250","13.96M","-1.57%"
