"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","4.010","4.080","4.080","3.980","2.76K","0.50%"
"2022년 05월 26일","3.990","4.010","4.040","3.970","3.86K","0.50%"
"2022년 05월 25일","3.970","3.970","4.050","3.970","1.40K","-1.00%"
"2022년 05월 24일","4.010","4.070","4.070","4.010","13.04K","0.50%"
"2022년 05월 23일","3.990","4.050","4.080","3.950","6.32K","0.25%"
"2022년 05월 20일","3.980","4.010","4.020","3.960","13.66K","-0.50%"
"2022년 05월 19일","4.000","3.990","4.014","3.930","20.55K","0.25%"
"2022년 05월 18일","3.990","3.980","4.050","3.980","6.16K","0.76%"
"2022년 05월 17일","3.960","3.980","3.980","3.960","4.01K","-0.50%"
"2022년 05월 16일","3.980","3.950","4.000","3.950","11.00K","0.00%"
"2022년 05월 13일","3.980","3.980","4.050","3.950","6.26K","0.00%"
"2022년 05월 12일","3.980","3.980","4.020","3.960","26.89K","0.00%"
"2022년 05월 11일","3.980","4.000","4.010","3.978","16.14K","-0.25%"
"2022년 05월 10일","3.990","3.980","4.020","3.980","17.51K","0.00%"
"2022년 05월 09일","3.990","4.030","4.030","3.980","26.57K","-0.25%"
"2022년 05월 06일","4.000","4.050","4.050","4.000","19.70K","-1.23%"
"2022년 05월 05일","4.050","4.100","4.100","4.015","10.86K","-0.49%"
"2022년 05월 04일","4.070","4.015","4.070","3.950","5.58K","1.50%"
"2022년 05월 03일","4.010","3.950","4.100","3.930","23.79K","1.52%"
"2022년 05월 02일","3.950","3.954","3.990","3.950","3.81K","-0.50%"
