"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.055","0.960","1.170","0.960","14.87K","5.50%"
"2022년 05월 26일","1.000","0.980","1.000","0.980","4.45K","3.09%"
"2022년 05월 25일","0.970","1.014","1.014","0.970","23.94K","-2.02%"
"2022년 05월 24일","0.990","1.010","1.042","0.990","22.12K","-1.98%"
"2022년 05월 23일","1.010","1.020","1.020","1.010","6.27K","0.00%"
"2022년 05월 20일","1.010","1.030","1.030","1.010","7.91K","-1.94%"
"2022년 05월 19일","1.030","1.100","1.100","1.030","15.73K","-4.63%"
"2022년 05월 18일","1.080","1.100","1.100","1.080","3.07K","-0.92%"
"2022년 05월 17일","1.090","1.130","1.130","1.070","12.90K","7.92%"
"2022년 05월 16일","1.010","1.150","1.150","1.010","10.26K","-3.81%"
"2022년 05월 13일","1.050","1.070","1.070","0.930","16.43K","12.30%"
"2022년 05월 12일","0.935","1.000","1.000","0.880","14.30K","-10.10%"
"2022년 05월 11일","1.040","1.090","1.090","1.040","24.03K","-3.26%"
"2022년 05월 10일","1.075","1.070","1.090","1.070","11.28K","0.47%"
"2022년 05월 09일","1.070","1.140","1.140","1.070","26.83K","-6.14%"
"2022년 05월 06일","1.140","1.150","1.160","1.140","17.60K","-2.56%"
"2022년 05월 05일","1.170","1.160","1.170","1.140","13.68K","2.04%"
"2022년 05월 04일","1.147","1.150","1.151","1.140","11.43K","-1.16%"
"2022년 05월 03일","1.160","1.150","1.170","1.150","7.14K","0.00%"
"2022년 05월 02일","1.160","1.170","1.181","1.150","5.25K","-1.69%"
"2022년 04월 29일","1.180","1.170","1.197","1.160","7.19K","2.61%"
