"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","49.51","49.69","50.00","49.51","0.48K","0.02%"
"2022년 05월 26일","49.50","48.44","50.70","48.38","2.88K","4.21%"
"2022년 05월 25일","47.50","46.02","47.50","46.00","1.78K","-0.21%"
"2022년 05월 23일","47.60","47.40","49.00","47.40","3.69K","0.49%"
"2022년 05월 20일","47.37","52.03","52.03","46.87","2.52K","0.36%"
"2022년 05월 19일","47.20","47.04","48.10","46.77","2.84K","-1.17%"
"2022년 05월 18일","47.76","47.96","48.43","47.02","1.98K","-0.64%"
"2022년 05월 16일","48.07","46.38","48.07","46.38","0.38K","4.50%"
"2022년 05월 13일","46.00","46.50","48.08","46.00","2.18K","0.66%"
"2022년 05월 12일","45.70","43.53","46.48","43.53","2.56K","2.70%"
"2022년 05월 11일","44.50","42.51","44.50","42.50","2.45K","3.49%"
"2022년 05월 10일","43.00","39.00","43.00","39.00","2.59K","6.17%"
"2022년 05월 09일","40.50","40.00","40.50","38.81","3.47K","-18.20%"
"2022년 05월 27일","49.51","49.69","50.00","49.51","0.48K","0.02%"
"2022년 05월 26일","49.50","48.44","50.70","48.38","2.88K","4.21%"
"2022년 05월 25일","47.50","46.02","47.50","46.00","1.78K","-0.21%"
"2022년 05월 23일","47.60","47.40","49.00","47.40","3.69K","0.49%"
"2022년 05월 20일","47.37","52.03","52.03","46.87","2.52K","0.36%"
"2022년 05월 19일","47.20","47.04","48.10","46.77","2.84K","-1.17%"
"2022년 05월 18일","47.76","47.96","48.43","47.02","1.98K","-0.64%"
"2022년 05월 16일","48.07","46.38","48.07","46.38","0.38K","4.50%"
"2022년 05월 13일","46.00","46.50","48.08","46.00","2.18K","0.66%"
"2022년 05월 12일","45.70","43.53","46.48","43.53","2.56K","2.70%"
"2022년 05월 11일","44.50","42.51","44.50","42.50","2.45K","3.49%"
"2022년 05월 10일","43.00","39.00","43.00","39.00","2.59K","6.17%"
"2022년 05월 09일","40.50","40.00","40.50","38.81","3.47K","3.12%"
"2022년 05월 06일","39.28","45.45","45.45","38.63","11.78K","-13.64%"
"2022년 05월 05일","45.48","46.25","46.44","45.00","2.64K","-2.07%"
"2022년 05월 04일","46.44","47.26","48.70","45.64","11.63K","-5.99%"
"2022년 05월 02일","49.40","49.58","49.73","49.00","2.58K","-7.66%"
