"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","16.87","17.53","17.54","16.68","763.11K","-5.06%"
"2022년 05월 23일","17.77","18.16","18.19","17.58","640.72K","-0.67%"
"2022년 05월 20일","17.89","18.04","18.17","17.49","761.90K","0.62%"
"2022년 05월 19일","17.78","17.62","17.97","17.53","724.04K","0.23%"
"2022년 05월 18일","17.74","18.37","18.38","17.69","597.66K","-4.78%"
"2022년 05월 17일","18.63","18.29","18.65","18.29","810.00K","4.37%"
"2022년 05월 16일","17.85","17.96","18.10","17.70","563.13K","-0.56%"
"2022년 05월 13일","17.95","17.73","18.17","17.58","847.97K","1.99%"
"2022년 05월 12일","17.60","16.97","17.61","16.85","1.38M","3.47%"
"2022년 05월 11일","17.01","17.58","18.03","16.99","777.17K","-3.46%"
"2022년 05월 10일","17.62","17.78","18.13","17.41","1.27M","0.17%"
"2022년 05월 09일","17.59","16.64","17.78","16.64","1.97M","4.02%"
"2022년 05월 06일","16.91","19.08","19.51","16.57","1.30M","-13.68%"
"2022년 05월 05일","19.59","20.58","20.60","19.33","766.62K","-5.73%"
"2022년 05월 04일","20.78","20.25","20.78","20.14","630.47K","2.62%"
"2022년 05월 03일","20.25","20.32","20.44","19.98","565.48K","-0.30%"
"2022년 05월 02일","20.31","20.01","20.31","19.75","736.25K","2.01%"
"2022년 04월 29일","19.91","20.28","20.54","19.85","882.41K","-2.74%"
"2022년 04월 28일","20.47","20.57","20.69","20.15","759.74K","0.15%"
"2022년 04월 27일","20.44","20.29","20.58","20.15","607.87K","0.74%"
"2022년 04월 26일","20.29","20.95","20.99","20.29","355.23K","-3.98%"
"2022년 04월 25일","21.13","21.04","21.15","20.61","492.88K","0.09%"
