"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","77.28","76.64","77.59","76.39","273.58K","1.72%"
"2022년 05월 26일","75.97","74.23","77.25","73.92","686.43K","3.12%"
"2022년 05월 25일","73.67","72.50","74.28","72.50","303.22K","1.20%"
"2022년 05월 24일","72.80","75.48","76.06","71.98","491.12K","-5.56%"
"2022년 05월 23일","77.09","79.07","79.25","76.42","309.69K","-2.07%"
"2022년 05월 20일","78.72","79.43","79.87","76.62","249.66K","0.15%"
"2022년 05월 19일","78.60","77.58","79.70","77.31","417.44K","1.00%"
"2022년 05월 18일","77.82","78.47","80.13","77.16","318.79K","-2.81%"
"2022년 05월 17일","80.07","79.20","81.15","78.11","331.48K","2.60%"
"2022년 05월 16일","78.04","79.16","80.40","77.66","366.03K","-2.77%"
"2022년 05월 13일","80.26","77.96","81.16","77.29","441.73K","5.37%"
"2022년 05월 12일","76.17","73.42","79.24","73.42","703.64K","2.12%"
"2022년 05월 11일","74.59","79.93","79.93","73.74","532.54K","-6.25%"
"2022년 05월 10일","79.56","80.67","81.79","76.70","425.11K","1.02%"
"2022년 05월 09일","78.76","81.64","82.37","78.25","503.37K","-5.29%"
"2022년 05월 06일","83.16","86.01","86.01","82.22","314.67K","-3.93%"
"2022년 05월 05일","86.56","89.94","90.82","85.25","263.49K","-5.58%"
"2022년 05월 04일","91.68","88.79","91.83","86.22","211.74K","3.03%"
"2022년 05월 03일","88.98","88.87","89.88","87.68","225.89K","-0.45%"
"2022년 05월 02일","89.38","88.30","89.98","87.32","271.92K","1.15%"
"2022년 04월 29일","88.36","90.16","91.74","87.90","251.98K","-2.78%"
