"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","103.45","101.69","103.82","97.95","1.84M","3.87%"
"2022년 05월 26일","99.60","100.20","101.10","97.89","1.21M","0.62%"
"2022년 05월 25일","98.99","99.52","100.55","98.02","553.48K","-1.40%"
"2022년 05월 24일","100.40","99.90","101.10","99.17","466.49K","-0.84%"
"2022년 05월 23일","101.25","99.57","101.78","98.83","597.58K","1.34%"
"2022년 05월 20일","99.91","99.84","100.46","97.24","405.14K","1.61%"
"2022년 05월 19일","98.33","100.20","100.87","98.14","703.81K","-1.71%"
"2022년 05월 18일","100.04","101.66","104.74","99.50","741.68K","-3.22%"
"2022년 05월 17일","103.37","101.55","103.37","99.61","598.70K","5.42%"
"2022년 05월 16일","98.06","100.60","101.76","97.81","418.38K","-2.52%"
"2022년 05월 13일","100.60","94.30","100.85","94.11","566.10K","8.77%"
"2022년 05월 12일","92.49","88.79","92.58","88.05","584.86K","3.85%"
"2022년 05월 11일","89.06","90.78","92.91","88.72","866.63K","-2.67%"
"2022년 05월 10일","91.50","93.63","95.53","91.43","650.23K","-0.74%"
"2022년 05월 09일","92.18","96.97","98.16","91.81","803.27K","-6.22%"
"2022년 05월 06일","98.29","103.64","103.74","95.59","854.18K","-4.26%"
"2022년 05월 05일","102.66","103.21","104.73","99.93","735.16K","-2.06%"
"2022년 05월 04일","104.82","100.54","105.80","98.96","721.82K","3.81%"
"2022년 05월 03일","100.97","101.30","104.24","100.00","619.90K","-0.23%"
"2022년 05월 02일","101.20","100.11","103.68","99.71","632.21K","0.58%"
"2022년 04월 29일","100.62","100.66","104.35","100.25","530.58K","-0.36%"
