"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","94.64","94.25","94.80","93.57","8.99M","0.86%"
"2022년 05월 23일","93.83","93.59","94.92","93.40","9.00M","0.30%"
"2022년 05월 20일","93.55","92.45","94.08","92.45","11.76M","1.59%"
"2022년 05월 19일","92.09","91.25","92.61","90.88","11.12M","-0.01%"
"2022년 05월 18일","92.10","92.56","93.16","91.77","12.53M","-0.97%"
"2022년 05월 17일","93.00","92.31","94.56","91.51","17.27M","0.74%"
"2022년 05월 16일","92.32","90.79","92.87","90.68","13.97M","2.11%"
"2022년 05월 13일","90.41","90.70","91.05","89.26","10.27M","-0.46%"
"2022년 05월 12일","90.83","89.85","90.85","88.36","14.11M","1.84%"
"2022년 05월 11일","89.19","87.42","90.81","87.42","15.88M","1.57%"
"2022년 05월 10일","87.81","88.12","89.29","87.27","12.37M","0.19%"
"2022년 05월 09일","87.64","87.50","88.06","86.91","11.90M","-0.85%"
"2022년 05월 06일","88.39","87.74","88.92","87.48","12.23M","0.43%"
"2022년 05월 05일","88.01","88.42","88.66","87.03","9.55M","-0.58%"
"2022년 05월 04일","88.52","86.57","88.77","86.36","10.76M","1.63%"
"2022년 05월 03일","87.10","86.99","88.24","86.43","8.41M","-0.63%"
"2022년 05월 02일","87.65","88.75","88.75","86.77","11.81M","-1.17%"
"2022년 04월 29일","88.69","88.66","90.01","88.08","15.84M","0.12%"
"2022년 04월 28일","88.58","85.75","89.36","85.00","21.04M","4.94%"
"2022년 04월 27일","84.41","84.31","85.13","83.61","10.40M","-0.08%"
"2022년 04월 26일","84.48","85.25","86.17","84.39","8.98M","-1.12%"
"2022년 04월 25일","85.44","84.59","85.81","83.53","10.38M","1.00%"
