"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","21.39","21.65","22.10","21.07","5.46M","1.95%"
"2022년 05월 19일","20.98","21.14","21.55","20.91","6.27M","-2.55%"
"2022년 05월 18일","21.53","21.40","22.08","20.94","4.18M","-0.55%"
"2022년 05월 17일","21.65","22.09","22.52","21.32","3.92M","3.19%"
"2022년 05월 16일","20.98","21.33","21.98","20.85","4.15M","0.48%"
"2022년 05월 13일","20.88","20.00","21.24","19.84","7.00M","7.13%"
"2022년 05월 12일","19.49","19.08","19.89","18.46","6.86M","-2.50%"
"2022년 05월 11일","19.99","20.30","20.98","19.53","5.09M","1.89%"
"2022년 05월 10일","19.62","20.42","20.42","19.41","5.13M","-0.46%"
"2022년 05월 09일","19.71","20.72","20.72","19.51","5.14M","-7.46%"
"2022년 05월 06일","21.30","21.97","22.01","20.90","4.11M","-5.00%"
"2022년 05월 05일","22.42","22.63","23.08","21.75","3.03M","-5.00%"
"2022년 05월 04일","23.60","22.90","23.72","22.46","3.13M","0.25%"
"2022년 05월 03일","23.54","24.00","24.67","23.49","3.12M","-0.59%"
"2022년 05월 02일","23.68","23.76","24.36","23.46","3.98M","0.13%"
"2022년 04월 29일","23.65","23.80","24.98","23.58","6.17M","6.10%"
"2022년 04월 28일","22.29","21.90","22.45","21.47","2.62M","2.86%"
"2022년 04월 27일","21.67","21.10","22.13","20.88","3.33M","4.64%"
"2022년 04월 26일","20.71","21.00","21.32","20.34","3.75M","-4.21%"
"2022년 04월 25일","21.62","20.76","21.67","20.17","6.03M","-0.92%"
"2022년 04월 22일","21.82","21.75","22.84","21.48","3.92M","1.25%"
