"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","19.56","19.46","19.63","19.07","17.64K","0.41%"
"2022년 05월 26일","19.48","19.02","20.35","19.02","32.66K","3.23%"
"2022년 05월 25일","18.87","18.07","19.08","18.07","35.21K","6.55%"
"2022년 05월 24일","17.71","18.50","18.50","17.52","24.11K","-4.73%"
"2022년 05월 23일","18.59","19.04","19.04","18.53","27.35K","-1.06%"
"2022년 05월 20일","18.79","19.52","19.52","18.52","31.03K","-1.88%"
"2022년 05월 19일","19.15","18.97","19.76","18.90","33.58K","-0.93%"
"2022년 05월 18일","19.33","19.71","19.71","18.92","32.89K","-3.54%"
"2022년 05월 17일","20.04","19.58","20.09","19.14","46.47K","4.43%"
"2022년 05월 16일","19.19","20.01","20.82","18.92","46.49K","-5.05%"
"2022년 05월 13일","20.21","21.27","21.88","20.18","46.54K","-3.39%"
"2022년 05월 12일","20.92","19.98","21.44","19.85","38.31K","3.31%"
"2022년 05월 11일","20.25","21.83","22.48","19.92","48.11K","-7.87%"
"2022년 05월 10일","21.98","22.07","22.88","21.48","50.74K","1.15%"
"2022년 05월 09일","21.73","21.45","22.15","21.41","55.83K","-0.55%"
"2022년 05월 06일","21.85","22.40","22.40","21.55","26.29K","-3.28%"
"2022년 05월 05일","22.59","23.53","23.60","22.16","29.30K","-5.12%"
"2022년 05월 04일","23.81","22.29","23.81","22.29","36.36K","5.12%"
"2022년 05월 03일","22.65","22.51","22.76","22.07","29.18K","1.39%"
"2022년 05월 02일","22.34","21.94","22.47","21.52","42.07K","3.00%"
"2022년 04월 29일","21.69","22.18","22.94","21.65","40.22K","-2.25%"
