"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","5.50","5.40","5.64","5.39","281.80K","1.48%"
"2022년 05월 26일","5.42","5.04","5.53","5.04","195.33K","7.33%"
"2022년 05월 25일","5.05","4.96","5.11","4.92","87.67K","1.00%"
"2022년 05월 24일","5.00","5.19","5.20","4.92","130.25K","-5.12%"
"2022년 05월 23일","5.27","5.20","5.30","4.97","211.69K","1.15%"
"2022년 05월 20일","5.21","5.37","5.39","5.01","163.76K","-1.14%"
"2022년 05월 19일","5.27","5.16","5.41","5.16","146.60K","1.93%"
"2022년 05월 18일","5.17","5.29","5.62","5.14","217.75K","-3.72%"
"2022년 05월 17일","5.37","5.13","5.39","5.03","237.80K","8.05%"
"2022년 05월 16일","4.97","5.14","5.31","4.95","207.90K","-3.50%"
"2022년 05월 13일","5.15","4.85","5.22","4.85","209.61K","7.52%"
"2022년 05월 12일","4.79","4.58","4.98","4.45","242.98K","2.79%"
"2022년 05월 11일","4.66","4.94","5.05","4.61","339.58K","-6.05%"
"2022년 05월 10일","4.96","5.04","5.18","4.81","290.51K","1.85%"
"2022년 05월 09일","4.87","5.20","5.20","4.85","336.77K","-8.63%"
"2022년 05월 06일","5.33","5.60","5.62","5.25","167.40K","-5.16%"
"2022년 05월 05일","5.62","5.87","5.95","5.53","223.32K","-5.39%"
"2022년 05월 04일","5.94","5.59","5.96","5.48","266.74K","6.64%"
"2022년 05월 03일","5.57","5.60","5.72","5.38","248.66K","-0.54%"
"2022년 05월 02일","5.60","5.28","5.60","5.22","251.64K","5.07%"
"2022년 04월 29일","5.33","5.47","5.80","5.27","302.34K","-3.96%"
