"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.160","2.130","2.190","2.065","770.18K","3.85%"
"2022년 05월 26일","2.080","2.020","2.100","2.000","1.54M","2.97%"
"2022년 05월 25일","2.020","2.120","2.140","2.015","972.63K","-5.61%"
"2022년 05월 24일","2.140","2.200","2.240","2.130","858.32K","-3.60%"
"2022년 05월 23일","2.220","2.230","2.230","2.110","1.43M","2.30%"
"2022년 05월 20일","2.170","2.230","2.315","2.160","1.08M","-1.81%"
"2022년 05월 19일","2.210","2.250","2.260","2.150","1.32M","0.45%"
"2022년 05월 18일","2.200","2.330","2.330","2.200","1.05M","-4.35%"
"2022년 05월 17일","2.300","2.290","2.330","2.240","2.66M","1.77%"
"2022년 05월 16일","2.260","2.320","2.345","2.260","689.47K","-2.16%"
"2022년 05월 13일","2.310","2.350","2.370","2.290","1.03M","0.87%"
"2022년 05월 12일","2.290","2.120","2.330","2.080","1.25M","7.01%"
"2022년 05월 11일","2.140","2.280","2.355","2.130","1.28M","-3.60%"
"2022년 05월 10일","2.220","2.220","2.330","2.162","1.79M","6.22%"
"2022년 05월 09일","2.090","2.290","2.290","2.075","1.31M","-9.13%"
"2022년 05월 06일","2.300","2.440","2.467","2.290","1.09M","-4.56%"
"2022년 05월 05일","2.410","2.600","2.735","2.390","1.38M","-5.86%"
"2022년 05월 04일","2.560","2.650","2.650","2.460","1.20M","-3.40%"
"2022년 05월 03일","2.650","2.605","2.710","2.590","1.15M","-0.75%"
"2022년 05월 02일","2.670","2.660","2.770","2.603","824.87K","0.38%"
"2022년 04월 29일","2.660","2.780","2.875","2.660","673.45K","-6.01%"
