"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","24.53","24.28","24.64","24.21","55.29K","1.32%"
"2022년 05월 26일","24.21","24.11","24.56","24.04","51.64K","0.92%"
"2022년 05월 25일","23.99","23.83","24.15","23.83","44.27K","-0.12%"
"2022년 05월 24일","24.02","23.79","24.17","23.78","77.81K","0.71%"
"2022년 05월 23일","23.85","23.65","23.96","23.52","46.37K","0.97%"
"2022년 05월 20일","23.62","23.69","24.49","23.37","32.89K","0.43%"
"2022년 05월 19일","23.52","23.54","24.03","23.43","48.77K","-0.76%"
"2022년 05월 18일","23.70","23.76","24.33","23.61","47.90K","-1.17%"
"2022년 05월 17일","23.98","23.84","24.08","23.84","53.79K","1.27%"
"2022년 05월 16일","23.68","23.84","24.30","23.60","51.17K","0.38%"
"2022년 05월 13일","23.59","23.93","24.01","23.51","35.39K","-1.26%"
"2022년 05월 12일","23.89","23.76","23.90","23.49","51.57K","0.46%"
"2022년 05월 11일","23.78","24.13","24.23","23.73","40.66K","-1.12%"
"2022년 05월 10일","24.05","24.03","24.22","23.81","74.09K","0.80%"
"2022년 05월 09일","23.86","23.58","24.17","23.58","61.63K","0.89%"
"2022년 05월 06일","23.65","23.88","23.97","23.52","43.46K","-0.92%"
"2022년 05월 05일","23.87","23.98","24.15","23.54","54.57K","-0.67%"
"2022년 05월 04일","24.03","23.47","24.06","23.29","45.13K","2.65%"
"2022년 05월 03일","23.41","23.58","23.59","23.13","67.38K","-0.34%"
"2022년 05월 02일","23.49","23.70","24.07","23.36","49.42K","-0.38%"
"2022년 04월 29일","23.58","24.17","24.51","23.50","68.56K","-2.76%"
