"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.040","1.810","2.040","1.810","33.52K","13.97%"
"2022년 05월 26일","1.790","1.760","1.800","1.689","18.68K","5.29%"
"2022년 05월 25일","1.700","1.650","1.700","1.600","13.34K","6.25%"
"2022년 05월 24일","1.600","1.650","1.650","1.580","32.05K","-3.61%"
"2022년 05월 23일","1.660","1.630","1.670","1.550","32.44K","1.84%"
"2022년 05월 20일","1.630","1.670","1.710","1.610","26.88K","-1.81%"
"2022년 05월 19일","1.660","1.651","1.700","1.600","24.13K","1.22%"
"2022년 05월 18일","1.640","1.760","1.800","1.600","18.88K","-0.61%"
"2022년 05월 17일","1.650","1.780","1.789","1.648","13.90K","-7.30%"
"2022년 05월 16일","1.780","1.760","1.990","1.737","26.77K","2.89%"
"2022년 05월 13일","1.730","1.490","1.950","1.490","70.99K","7.45%"
"2022년 05월 12일","1.610","1.605","1.630","1.500","38.03K","-3.01%"
"2022년 05월 11일","1.660","1.600","1.700","1.520","143.84K","2.47%"
"2022년 05월 10일","1.620","1.680","1.790","1.620","32.20K","-6.36%"
"2022년 05월 09일","1.730","1.770","1.850","1.680","36.30K","-5.98%"
"2022년 05월 06일","1.840","1.880","1.940","1.800","33.49K","-1.08%"
"2022년 05월 05일","1.860","1.850","1.960","1.850","38.91K","2.20%"
"2022년 05월 04일","1.820","2.030","2.030","1.820","26.71K","-4.21%"
"2022년 05월 03일","1.900","1.730","1.990","1.730","32.01K","9.83%"
"2022년 05월 02일","1.730","1.820","1.870","1.690","33.26K","-6.49%"
"2022년 04월 29일","1.850","1.800","1.900","1.800","29.00K","0.00%"
