"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","73.39","72.88","73.43","71.46","15.94M","2.03%"
"2022년 05월 19일","71.93","71.10","72.42","70.33","11.19M","0.91%"
"2022년 05월 18일","71.28","73.15","73.54","70.78","10.53M","-3.31%"
"2022년 05월 17일","73.72","74.01","74.35","72.84","12.42M","1.80%"
"2022년 05월 16일","72.42","74.94","75.44","72.31","11.38M","-4.21%"
"2022년 05월 13일","75.60","71.88","75.73","71.88","18.13M","8.15%"
"2022년 05월 12일","69.90","69.15","70.03","68.39","15.36M","-0.23%"
"2022년 05월 11일","70.06","71.54","71.95","69.96","12.06M","-2.50%"
"2022년 05월 10일","71.86","74.85","75.05","71.61","14.04M","-2.22%"
"2022년 05월 09일","73.49","75.24","76.55","73.33","12.86M","-3.96%"
"2022년 05월 06일","76.52","77.03","77.20","75.21","11.17M","-1.24%"
"2022년 05월 05일","77.48","80.43","81.22","77.13","19.11M","-5.10%"
"2022년 05월 04일","81.64","79.31","82.87","77.92","30.06M","9.83%"
"2022년 05월 03일","74.33","74.93","75.11","73.41","14.48M","-1.38%"
"2022년 05월 02일","75.37","75.25","75.72","73.47","12.32M","0.98%"
"2022년 04월 29일","74.64","76.02","76.77","74.48","9.17M","-2.53%"
"2022년 04월 28일","76.58","75.62","77.10","74.86","8.79M","2.46%"
"2022년 04월 27일","74.74","75.38","76.43","74.68","8.43M","-1.18%"
"2022년 04월 26일","75.63","77.49","77.55","75.63","8.74M","-3.01%"
"2022년 04월 25일","77.98","77.40","78.07","76.75","10.24M","0.08%"
"2022년 04월 22일","77.92","78.89","79.48","77.78","10.29M","-1.32%"
