"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","36.35","35.40","36.58","35.28","122.61K","3.06%"
"2022년 05월 26일","35.27","34.60","35.50","34.44","156.09K","2.41%"
"2022년 05월 25일","34.44","33.06","34.57","33.06","127.53K","3.14%"
"2022년 05월 24일","33.39","33.64","34.44","32.65","99.35K","-1.82%"
"2022년 05월 23일","34.01","33.87","34.43","33.43","107.53K","1.83%"
"2022년 05월 20일","33.40","34.62","34.62","32.32","208.70K","-2.57%"
"2022년 05월 19일","34.28","33.27","35.09","32.96","175.77K","1.18%"
"2022년 05월 18일","33.88","35.20","36.66","33.64","210.25K","-4.21%"
"2022년 05월 17일","35.37","35.08","35.71","34.68","120.23K","3.42%"
"2022년 05월 16일","34.20","34.32","34.65","33.72","406.66K","-1.13%"
"2022년 05월 13일","34.59","34.27","35.15","33.56","241.12K","2.85%"
"2022년 05월 12일","33.63","33.49","33.98","32.70","156.62K","0.18%"
"2022년 05월 11일","33.57","34.76","35.82","33.42","180.75K","-3.76%"
"2022년 05월 10일","34.88","35.90","35.90","33.73","188.33K","0.37%"
"2022년 05월 09일","34.75","35.29","35.97","34.52","136.17K","-2.74%"
"2022년 05월 06일","35.73","36.38","36.62","35.33","185.21K","-2.32%"
"2022년 05월 05일","36.58","37.99","38.12","36.03","248.79K","-4.62%"
"2022년 05월 04일","38.35","36.83","38.65","36.49","260.71K","3.34%"
"2022년 05월 03일","37.11","35.39","37.23","34.81","334.02K","7.47%"
"2022년 05월 02일","34.53","35.61","35.94","33.20","369.71K","-2.68%"
"2022년 04월 29일","35.48","35.62","37.11","35.29","415.38K","-1.14%"
