"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","2.49","2.45","2.70","2.42","71.71K","2.89%"
"2022년 05월 26일","2.42","2.43","2.49","2.33","25.92K","1.68%"
"2022년 05월 25일","2.38","2.23","2.39","2.23","28.24K","4.39%"
"2022년 05월 24일","2.28","2.22","2.28","2.20","10.92K","-1.72%"
"2022년 05월 23일","2.32","2.54","2.54","2.27","21.09K","-0.43%"
"2022년 05월 20일","2.33","2.57","2.57","2.21","21.79K","-8.63%"
"2022년 05월 19일","2.55","2.42","2.60","2.39","16.63K","7.59%"
"2022년 05월 18일","2.37","2.48","2.52","2.34","16.11K","-4.44%"
"2022년 05월 17일","2.48","2.48","2.64","2.37","69.10K","4.64%"
"2022년 05월 16일","2.37","2.45","2.48","2.29","17.56K","-3.66%"
"2022년 05월 13일","2.46","2.34","2.46","2.31","41.54K","12.33%"
"2022년 05월 12일","2.19","2.23","2.24","2.05","25.45K","-0.45%"
"2022년 05월 11일","2.20","2.31","2.39","2.20","41.04K","-6.78%"
"2022년 05월 10일","2.36","2.30","2.43","2.23","55.40K","4.89%"
"2022년 05월 09일","2.25","2.46","2.49","2.23","103.07K","-12.45%"
"2022년 05월 06일","2.57","2.78","2.78","2.51","83.58K","-6.55%"
"2022년 05월 05일","2.75","2.85","2.85","2.74","26.95K","-5.17%"
"2022년 05월 04일","2.90","2.90","2.92","2.65","97.00K","-2.03%"
"2022년 05월 03일","2.96","3.02","3.04","2.90","145.50K","0.00%"
"2022년 05월 02일","2.96","2.90","3.07","2.81","41.35K","2.78%"
"2022년 04월 29일","2.88","2.91","3.10","2.82","111.32K","-2.04%"
