"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","8.94","8.25","8.95","8.25","6.12K","5.30%"
"2022년 05월 26일","8.49","8.21","8.49","8.21","5.80K","2.72%"
"2022년 05월 25일","8.26","8.26","8.44","8.25","2.69K","1.17%"
"2022년 05월 24일","8.17","7.99","8.43","7.99","3.50K","2.12%"
"2022년 05월 23일","8.00","7.85","8.10","7.85","10.81K","1.14%"
"2022년 05월 20일","7.91","7.97","7.99","7.80","3.31K","0.51%"
"2022년 05월 19일","7.87","7.64","7.87","7.51","9.28K","0.69%"
"2022년 05월 18일","7.82","7.78","7.82","7.58","9.05K","2.30%"
"2022년 05월 17일","7.64","7.84","7.85","7.50","11.13K","4.37%"
"2022년 05월 16일","7.32","7.28","7.49","7.27","11.48K","2.44%"
"2022년 05월 13일","7.15","7.00","7.46","7.00","12.94K","2.08%"
"2022년 05월 12일","7.00","6.95","7.00","6.81","9.50K","-0.14%"
"2022년 05월 11일","7.01","7.10","7.26","7.01","19.09K","2.94%"
"2022년 05월 10일","6.81","7.02","7.02","6.70","7.29K","-2.85%"
"2022년 05월 09일","7.01","7.07","7.10","6.86","4.93K","-2.91%"
"2022년 05월 06일","7.22","7.50","7.50","7.22","1.65K","-1.37%"
"2022년 05월 05일","7.32","7.07","7.52","7.07","8.28K","-3.05%"
"2022년 05월 04일","7.55","7.24","7.69","7.00","16.23K","0.94%"
"2022년 05월 03일","7.48","7.18","7.48","7.09","11.85K","5.20%"
"2022년 05월 02일","7.11","7.15","7.30","7.00","8.04K","1.14%"
"2022년 04월 29일","7.03","7.18","7.30","7.03","8.40K","-2.23%"
