"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","0.4200","0.4436","0.4445","0.4150","187.34K","-0.24%"
"2022년 05월 26일","0.4210","0.3922","0.4300","0.3830","457.53K","10.01%"
"2022년 05월 25일","0.3827","0.4274","0.4274","0.3701","592.57K","0.71%"
"2022년 05월 24일","0.3800","0.4565","0.4611","0.3700","962.24K","-16.58%"
"2022년 05월 23일","0.4555","0.4500","0.5400","0.3502","4.98M","-63.85%"
"2022년 05월 20일","1.2600","1.2502","1.2700","1.2229","40.93K","0.80%"
"2022년 05월 19일","1.2500","1.3300","1.3300","1.2500","22.94K","-3.85%"
"2022년 05월 18일","1.3000","1.3900","1.3900","1.3000","44.04K","-5.11%"
"2022년 05월 17일","1.3700","1.3700","1.3800","1.3700","66.03K","1.48%"
"2022년 05월 16일","1.3500","1.3700","1.4000","1.3200","84.16K","4.65%"
"2022년 05월 13일","1.2900","1.3350","1.3350","1.2000","48.12K","5.74%"
"2022년 05월 12일","1.2200","1.3600","1.3600","1.2200","83.95K","-11.59%"
"2022년 05월 11일","1.3800","1.3600","1.4000","1.3304","125.20K","4.55%"
"2022년 05월 10일","1.3200","1.3700","1.3700","1.3000","143.10K","-3.65%"
"2022년 05월 09일","1.3700","1.4400","1.4400","1.3500","123.63K","-2.84%"
"2022년 05월 06일","1.4100","1.4100","1.4499","1.2900","161.68K","6.02%"
"2022년 05월 05일","1.3300","1.3400","1.3600","1.3100","60.45K","3.10%"
"2022년 05월 04일","1.2900","1.2899","1.2900","1.2100","34.37K","4.03%"
"2022년 05월 03일","1.2400","1.2500","1.2956","1.2250","49.79K","0.81%"
"2022년 05월 02일","1.2300","1.2400","1.2400","1.1700","66.97K","4.24%"
"2022년 04월 29일","1.1800","1.1700","1.1800","1.1500","182.81K","-2.48%"
