"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","6.14","5.94","6.18","5.91","167.82K","4.60%"
"2022년 05월 26일","5.87","5.64","5.93","5.64","165.22K","3.89%"
"2022년 05월 25일","5.65","5.73","5.75","5.61","209.87K","-1.74%"
"2022년 05월 24일","5.75","5.61","5.77","5.41","205.19K","1.77%"
"2022년 05월 23일","5.65","5.62","5.70","5.43","175.14K","4.82%"
"2022년 05월 20일","5.39","5.78","5.81","5.27","218.96K","-4.26%"
"2022년 05월 19일","5.63","5.78","5.96","5.62","168.86K","-2.76%"
"2022년 05월 18일","5.79","6.09","6.16","5.74","233.68K","-5.70%"
"2022년 05월 17일","6.14","5.75","6.28","5.70","389.25K","9.06%"
"2022년 05월 16일","5.63","6.47","6.47","5.51","519.74K","4.65%"
"2022년 05월 13일","5.38","5.19","5.40","5.15","245.81K","3.86%"
"2022년 05월 12일","5.18","5.13","5.34","5.05","249.94K","0.39%"
"2022년 05월 11일","5.16","5.40","5.56","5.10","240.71K","-3.19%"
"2022년 05월 10일","5.33","5.12","5.42","5.10","206.07K","5.54%"
"2022년 05월 09일","5.05","5.16","5.20","4.97","155.35K","-3.44%"
"2022년 05월 06일","5.23","5.39","5.39","5.11","143.42K","-3.33%"
"2022년 05월 05일","5.41","5.63","5.75","5.30","183.49K","-5.09%"
"2022년 05월 04일","5.70","5.53","5.71","5.43","247.42K","3.26%"
"2022년 05월 03일","5.52","5.59","5.62","5.41","160.54K","-1.43%"
"2022년 05월 02일","5.60","5.47","5.61","5.44","149.69K","1.45%"
"2022년 04월 29일","5.52","5.63","5.75","5.50","118.98K","-2.99%"
