"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","30.65","29.74","30.78","29.74","329.24K","3.55%"
"2022년 05월 26일","29.60","28.80","29.84","28.80","422.67K","3.64%"
"2022년 05월 25일","28.56","27.61","28.76","27.36","260.27K","3.18%"
"2022년 05월 24일","27.68","27.70","28.00","26.67","284.17K","-1.14%"
"2022년 05월 23일","28.00","29.18","29.18","27.75","402.17K","-2.41%"
"2022년 05월 20일","28.69","28.97","29.10","27.98","401.81K","0.53%"
"2022년 05월 19일","28.54","27.02","29.09","27.02","445.60K","2.15%"
"2022년 05월 18일","27.94","28.91","29.16","27.84","361.68K","-5.13%"
"2022년 05월 17일","29.45","29.18","29.73","28.83","317.28K","3.22%"
"2022년 05월 16일","28.53","29.25","29.25","28.46","294.73K","-2.96%"
"2022년 05월 13일","29.40","29.00","29.97","28.73","412.38K","2.40%"
"2022년 05월 12일","28.71","28.10","28.89","27.31","455.11K","2.35%"
"2022년 05월 11일","28.05","29.16","29.34","27.88","458.67K","-4.00%"
"2022년 05월 10일","29.22","29.55","29.87","28.41","442.97K","-0.10%"
"2022년 05월 09일","29.25","29.49","30.51","28.89","775.26K","-2.47%"
"2022년 05월 06일","29.99","31.22","31.58","29.67","569.74K","-4.52%"
"2022년 05월 05일","31.41","32.49","32.80","30.86","365.06K","-5.02%"
"2022년 05월 04일","33.07","31.31","33.31","30.96","489.74K","6.13%"
"2022년 05월 03일","31.16","31.28","31.81","30.34","313.22K","-0.35%"
"2022년 05월 02일","31.27","31.68","32.00","30.46","498.88K","-1.45%"
"2022년 04월 29일","31.73","32.50","33.12","31.58","361.29K","-3.73%"
