"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","200.00","199.00","201.50","198.55","1.20M","2.83%"
"2022년 05월 26일","194.49","194.72","197.63","193.28","199.68K","0.38%"
"2022년 05월 25일","193.75","190.78","194.34","190.78","200.01K","1.25%"
"2022년 05월 24일","191.36","190.81","193.68","189.64","193.55K","0.21%"
"2022년 05월 23일","190.96","188.80","191.02","188.34","238.23K","1.23%"
"2022년 05월 20일","188.64","187.70","188.97","185.39","200.99K","0.48%"
"2022년 05월 19일","187.74","184.32","188.00","183.77","262.22K","1.36%"
"2022년 05월 18일","185.23","187.36","187.79","185.01","161.06K","-1.57%"
"2022년 05월 17일","188.18","186.96","189.00","185.71","231.42K","0.86%"
"2022년 05월 16일","186.58","187.59","188.27","186.07","126.23K","-0.78%"
"2022년 05월 13일","188.04","187.68","190.28","187.31","140.95K","0.27%"
"2022년 05월 12일","187.54","187.06","187.65","185.73","152.81K","0.49%"
"2022년 05월 11일","186.62","186.64","188.89","185.06","132.71K","-0.27%"
"2022년 05월 10일","187.13","184.52","187.85","183.33","250.13K","1.79%"
"2022년 05월 09일","183.84","186.84","188.18","183.13","375.47K","-2.47%"
"2022년 05월 06일","188.50","190.25","190.78","186.88","249.34K","-0.92%"
"2022년 05월 05일","190.25","192.28","192.45","189.15","171.37K","-1.06%"
"2022년 05월 04일","192.28","190.87","192.50","190.33","200.92K","0.75%"
"2022년 05월 03일","190.84","189.37","191.36","188.79","143.07K","0.48%"
"2022년 05월 02일","189.93","189.59","190.45","187.77","146.44K","0.30%"
"2022년 04월 29일","189.37","191.50","192.00","188.82","253.11K","-1.07%"
