"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 24일","524.20","526.66","528.87","516.19","2.49M","-0.41%"
"2022년 05월 23일","526.36","524.00","535.57","514.26","5.71M","-3.10%"
"2022년 05월 20일","543.19","553.90","554.99","512.44","4.03M","-0.55%"
"2022년 05월 19일","546.21","558.00","560.75","538.96","3.49M","-4.27%"
"2022년 05월 18일","570.57","600.00","600.72","566.18","3.09M","-6.18%"
"2022년 05월 17일","608.15","595.45","609.00","593.61","2.46M","4.37%"
"2022년 05월 16일","582.67","584.38","589.14","577.65","1.42M","-0.95%"
"2022년 05월 13일","588.24","577.05","591.59","573.50","1.94M","2.92%"
"2022년 05월 12일","571.57","563.40","573.61","558.26","2.54M","0.79%"
"2022년 05월 11일","567.11","574.58","584.69","565.86","2.66M","-2.46%"
"2022년 05월 10일","581.39","580.49","591.15","571.80","2.92M","3.28%"
"2022년 05월 09일","562.92","572.88","578.00","560.27","3.01M","-2.96%"
"2022년 05월 06일","580.10","574.94","589.98","569.43","2.07M","0.02%"
"2022년 05월 05일","579.99","594.23","597.86","574.28","3.28M","-3.92%"
"2022년 05월 04일","603.66","581.79","604.07","573.98","2.34M","3.87%"
"2022년 05월 03일","581.17","576.01","586.75","571.77","1.69M","0.84%"
"2022년 05월 02일","576.35","557.14","577.64","556.38","2.67M","3.96%"
"2022년 04월 29일","554.39","572.62","578.28","553.40","2.61M","-4.24%"
"2022년 04월 28일","578.94","566.62","585.00","558.01","2.21M","3.47%"
"2022년 04월 27일","559.54","555.79","570.08","555.28","1.92M","-0.09%"
"2022년 04월 26일","560.07","583.80","585.46","559.71","3.58M","-4.73%"
"2022년 04월 25일","587.88","581.49","588.76","571.12","2.69M","0.16%"
