"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","24.88","24.68","24.93","24.65","603.75K","0.97%"
"2022년 05월 26일","24.64","24.48","24.80","24.45","744.95K","1.03%"
"2022년 05월 25일","24.39","24.27","24.59","24.22","637.20K","0.70%"
"2022년 05월 24일","24.22","24.15","24.31","23.73","909.08K","0.17%"
"2022년 05월 23일","24.18","24.20","24.52","24.03","833.15K","1.26%"
"2022년 05월 20일","23.88","23.73","23.90","23.37","1.14M","1.19%"
"2022년 05월 19일","23.60","23.68","23.97","23.56","969.64K","-1.30%"
"2022년 05월 18일","23.91","24.03","24.25","23.79","1.37M","-0.79%"
"2022년 05월 17일","24.10","23.79","24.19","23.76","738.88K","2.38%"
"2022년 05월 16일","23.54","23.51","23.74","23.23","586.02K","-0.25%"
"2022년 05월 13일","23.60","23.51","23.83","23.38","737.81K","0.81%"
"2022년 05월 12일","23.41","23.38","23.56","22.92","909.27K","-0.09%"
"2022년 05월 11일","23.43","23.47","23.90","23.36","720.73K","0.21%"
"2022년 05월 10일","23.38","23.72","23.97","22.99","927.10K","-1.52%"
"2022년 05월 09일","23.74","23.54","23.95","23.45","694.87K","0.17%"
"2022년 05월 06일","23.70","23.79","23.86","23.40","599.99K","-0.38%"
"2022년 05월 05일","23.79","23.89","24.07","23.44","709.26K","-1.25%"
"2022년 05월 04일","24.09","23.46","24.13","23.36","1.06M","3.08%"
"2022년 05월 03일","23.37","23.33","23.61","23.12","578.48K","0.47%"
"2022년 05월 02일","23.26","23.04","23.47","22.88","1.04M","1.04%"
"2022년 04월 29일","23.02","23.62","23.83","22.90","796.62K","-2.70%"
