"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 20일","166.94","173.32","174.10","157.55","73.91M","-2.51%"
"2022년 05월 19일","171.24","169.37","176.87","167.34","62.13M","1.10%"
"2022년 05월 18일","169.38","177.05","181.18","168.64","53.83M","-6.82%"
"2022년 05월 17일","181.77","180.74","183.71","176.34","58.11M","5.29%"
"2022년 05월 16일","172.64","175.09","177.88","171.06","51.67M","-2.50%"
"2022년 05월 13일","177.06","167.88","179.28","165.93","66.26M","9.47%"
"2022년 05월 12일","161.75","162.19","167.88","155.67","70.31M","-2.74%"
"2022년 05월 11일","166.30","173.47","177.53","165.68","66.38M","-5.48%"
"2022년 05월 10일","175.95","176.89","181.98","170.25","75.92M","3.81%"
"2022년 05월 09일","169.50","180.34","182.55","168.27","64.45M","-9.24%"
"2022년 05월 06일","186.75","187.36","195.12","179.90","63.33M","-0.90%"
"2022년 05월 05일","188.44","198.67","199.25","185.00","62.63M","-7.33%"
"2022년 05월 04일","203.34","199.23","204.00","187.51","64.89M","3.73%"
"2022년 05월 03일","196.02","194.00","198.25","191.33","47.58M","0.35%"
"2022년 05월 02일","195.33","185.41","195.74","183.91","57.20M","5.32%"
"2022년 04월 29일","185.47","194.02","201.28","185.17","50.04M","-6.24%"
"2022년 04월 28일","197.82","189.67","200.37","184.90","57.03M","7.42%"
"2022년 04월 27일","184.15","185.98","191.67","182.90","49.95M","-1.99%"
"2022년 04월 26일","187.88","197.18","197.88","186.70","65.31M","-5.60%"
"2022년 04월 25일","199.02","192.02","199.45","190.96","64.16M","1.98%"
"2022년 04월 22일","195.15","203.03","204.86","195.00","62.47M","-3.31%"
