"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","50.55","50.68","50.83","50.31","7.38K","0.48%"
"2022년 05월 26일","50.31","49.91","50.86","49.01","17.82K","5.89%"
"2022년 05월 25일","47.51","46.64","48.19","46.50","8.90K","2.39%"
"2022년 05월 24일","46.40","47.46","47.46","46.26","6.06K","-1.11%"
"2022년 05월 23일","46.92","47.40","47.74","46.49","10.40K","-0.66%"
"2022년 05월 20일","47.23","48.30","48.36","46.01","23.55K","-1.62%"
"2022년 05월 19일","48.01","49.30","49.30","48.00","12.37K","0.00%"
"2022년 05월 18일","48.01","48.01","48.54","48.00","7.70K","-0.74%"
"2022년 05월 17일","48.37","49.00","49.31","48.04","12.77K","0.19%"
"2022년 05월 16일","48.28","49.30","50.16","48.01","9.57K","-1.33%"
"2022년 05월 13일","48.93","48.01","49.21","47.84","12.71K","2.88%"
"2022년 05월 12일","47.56","48.75","49.00","47.10","10.24K","-1.96%"
"2022년 05월 11일","48.51","50.06","50.54","47.49","11.54K","-1.98%"
"2022년 05월 10일","49.49","48.36","50.60","48.36","11.59K","2.00%"
"2022년 05월 09일","48.52","48.90","49.00","48.10","11.68K","0.29%"
"2022년 05월 06일","48.38","48.77","48.96","47.84","13.15K","0.48%"
"2022년 05월 05일","48.15","48.94","48.94","47.73","8.20K","-3.16%"
"2022년 05월 04일","49.72","48.98","49.75","47.88","12.40K","3.86%"
"2022년 05월 03일","47.87","46.91","48.25","46.30","18.27K","2.40%"
"2022년 05월 02일","46.75","47.39","48.00","45.68","17.27K","-1.31%"
"2022년 04월 29일","47.37","49.00","49.00","47.19","11.22K","-3.05%"
