"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2022년 05월 27일","1.3900","1.5200","1.5750","1.3600","154.53K","-8.55%"
"2022년 05월 26일","1.5200","1.4600","1.6099","1.4600","84.31K","2.70%"
"2022년 05월 25일","1.4800","1.6300","1.6900","1.4600","84.42K","-9.20%"
"2022년 05월 24일","1.6300","1.6600","1.7299","1.6100","66.15K","-2.40%"
"2022년 05월 23일","1.6700","1.6700","1.7276","1.6401","65.55K","0.00%"
"2022년 05월 20일","1.6700","1.7800","1.7800","1.6200","89.42K","-6.18%"
"2022년 05월 19일","1.7800","1.9600","1.9600","1.7700","94.08K","-9.18%"
"2022년 05월 18일","1.9600","2.0300","2.0700","1.9000","99.21K","-5.77%"
"2022년 05월 17일","2.0800","1.9800","2.1350","1.8700","97.38K","1.96%"
"2022년 05월 16일","2.0400","2.0800","2.3100","1.9700","188.35K","0.99%"
"2022년 05월 13일","2.0200","1.9200","2.3000","1.9200","310.50K","-14.90%"
"2022년 05월 12일","2.3738","3.5200","3.5915","2.2000","260.92K","-32.54%"
"2022년 05월 11일","3.5189","3.2901","3.5750","2.9711","56.40K","10.31%"
"2022년 05월 10일","3.1900","3.3814","3.4650","2.9700","37.26K","-5.66%"
"2022년 05월 09일","3.3814","3.5200","3.6300","3.3000","37.60K","-3.94%"
"2022년 05월 06일","3.5200","3.5200","3.5926","3.4100","15.31K","0.00%"
"2022년 05월 05일","3.5200","3.7774","3.7774","3.4991","14.04K","-6.98%"
"2022년 05월 04일","3.7840","3.6223","3.9600","3.4353","13.60K","1.33%"
"2022년 05월 03일","3.7345","3.5299","3.9600","3.4100","30.67K","4.30%"
"2022년 05월 02일","3.5805","3.7004","3.7400","3.4441","14.88K","-0.76%"
"2022년 04월 29일","3.6080","3.7400","3.7400","3.4848","15.52K","0.03%"
